All-Words,end,filename,n-gram,start,classtype
Centre,139,./data/train/010.txt,1,139,False
Westminster,146,./data/train/010.txt,1,146,False
National,171,./data/train/010.txt,1,171,False
Party,172,./data/train/010.txt,1,172,False
Tories,175,./data/train/010.txt,1,175,False
Scotland,185,./data/train/010.txt,1,185,False
Howard,0,./data/train/013.txt,1,0,True
Tory,4,./data/train/013.txt,1,4,False
Michael,6,./data/train/013.txt,1,6,False
Howard,7,./data/train/013.txt,1,7,False
Howard,28,./data/train/013.txt,1,28,False
Nazi,33,./data/train/013.txt,1,33,False
BBC,58,./data/train/013.txt,1,58,False
Nasty',64,./data/train/013.txt,1,64,False
Anne,67,./data/train/013.txt,1,67,False
Robinson,68,./data/train/013.txt,1,68,False
Robinson,85,./data/train/013.txt,1,85,False
Tory,90,./data/train/013.txt,1,90,False
Cambridge,97,./data/train/013.txt,1,97,False
Howard,100,./data/train/013.txt,1,100,False
Cambridge,127,./data/train/013.txt,1,127,False
Documentary,141,./data/train/013.txt,1,141,False
Michael,143,./data/train/013.txt,1,143,False
Cockerell,144,./data/train/013.txt,1,144,False
Howard,151,./data/train/013.txt,1,151,False
Tory,157,./data/train/013.txt,1,157,False
Robinson,257,./data/train/013.txt,1,257,False
Weakest,261,./data/train/013.txt,1,261,False
Link,262,./data/train/013.txt,1,262,False
Cockerell,264,./data/train/013.txt,1,264,True
John,278,./data/train/013.txt,1,278,False
Draconian.,324,./data/train/013.txt,1,324,False
Howard,329,./data/train/013.txt,1,329,False
Rory,332,./data/train/013.txt,1,332,False
Bremner's,333,./data/train/013.txt,1,333,False
Dracula,338,./data/train/013.txt,1,338,False
Tory,369,./data/train/013.txt,1,369,False
Sandra,383,./data/train/013.txt,1,383,True
Asked,384,./data/train/013.txt,1,384,False
Yeah,395,./data/train/013.txt,1,395,False
Former,412,./data/train/013.txt,1,412,False
Downing,413,./data/train/013.txt,1,413,False
Street,414,./data/train/013.txt,1,414,False
Alastair,417,./data/train/013.txt,1,417,False
Campbell,418,./data/train/013.txt,1,418,False
Labour's,422,./data/train/013.txt,1,422,False
Howard,433,./data/train/013.txt,1,433,False
Tony,436,./data/train/013.txt,1,436,False
Blair,437,./data/train/013.txt,1,437,False
Commons,448,./data/train/013.txt,1,448,False
Howard,452,./data/train/013.txt,1,452,False
Iraq,461,./data/train/013.txt,1,461,False
Tory,463,./data/train/013.txt,1,463,False
Blair's,487,./data/train/013.txt,1,487,False
Former,495,./data/train/013.txt,1,495,False
Tory,496,./data/train/013.txt,1,496,False
Ken,498,./data/train/013.txt,1,498,False
Clarke,499,./data/train/013.txt,1,499,False
Howard,502,./data/train/013.txt,1,502,False
Tory,511,./data/train/013.txt,1,511,False
Clarke,518,./data/train/013.txt,1,518,False
Michael,550,./data/train/013.txt,1,550,False
Howard,551,./data/train/013.txt,1,551,False
Nasty,555,./data/train/013.txt,1,555,False
GMT,567,./data/train/013.txt,1,567,False
Crisis,0,./data/train/016.txt,1,0,False
Commons,42,./data/train/016.txt,1,42,False
Economic,80,./data/train/016.txt,1,80,False
Social,81,./data/train/016.txt,1,81,False
Research,82,./data/train/016.txt,1,82,False
Council,83,./data/train/016.txt,1,83,False
Economic,186,./data/train/016.txt,1,186,False
Social,188,./data/train/016.txt,1,188,False
Research,189,./data/train/016.txt,1,189,False
Council's,190,./data/train/016.txt,1,190,False
Blair,0,./data/train/021.txt,1,0,True
Tony,4,./data/train/021.txt,1,4,False
Blair,5,./data/train/021.txt,1,5,False
Gordon,9,./data/train/021.txt,1,9,False
Brown's,10,./data/train/021.txt,1,10,False
Edinburgh,31,./data/train/021.txt,1,31,False
Labour's,48,./data/train/021.txt,1,48,False
Brown,60,./data/train/021.txt,1,60,False
BBC,80,./data/train/021.txt,1,80,False
Radio,81,./data/train/021.txt,1,81,False
Today,83,./data/train/021.txt,1,83,False
John,92,./data/train/021.txt,1,92,False
Brown,134,./data/train/021.txt,1,134,False
Blair,163,./data/train/021.txt,1,163,False
Labour's,181,./data/train/021.txt,1,181,False
Edinburgh's,187,./data/train/021.txt,1,187,False
Napier,188,./data/train/021.txt,1,188,False
University,189,./data/train/021.txt,1,189,False
Labour,192,./data/train/021.txt,1,192,False
Blair,248,./data/train/021.txt,1,248,False
Brown,255,./data/train/021.txt,1,255,False
City,258,./data/train/021.txt,1,258,False
Many,272,./data/train/021.txt,1,272,False
Carl,297,./data/train/021.txt,1,297,False
Emmerson,298,./data/train/021.txt,1,298,False
Institute,301,./data/train/021.txt,1,301,False
Fiscal,303,./data/train/021.txt,1,303,False
Studies,304,./data/train/021.txt,1,304,False
BBC,306,./data/train/021.txt,1,306,False
News,307,./data/train/021.txt,1,307,False
We're,324,./data/train/021.txt,1,324,False
David,328,./data/train/021.txt,1,328,False
Page,329,./data/train/021.txt,1,329,False
Investec,331,./data/train/021.txt,1,331,False
Securities,332,./data/train/021.txt,1,332,False
Conservative,366,./data/train/021.txt,1,366,False
Shadow,367,./data/train/021.txt,1,367,False
Oliver,369,./data/train/021.txt,1,369,False
Letwin,370,./data/train/021.txt,1,370,False
IMF,381,./data/train/021.txt,1,381,False
Institute,384,./data/train/021.txt,1,384,False
Fiscal,386,./data/train/021.txt,1,386,False
Studies,387,./data/train/021.txt,1,387,False
Letwin,421,./data/train/021.txt,1,421,False
Vincent,434,./data/train/021.txt,1,434,False
Cable,435,./data/train/021.txt,1,435,False
Liberal,438,./data/train/021.txt,1,438,False
Democrats,439,./data/train/021.txt,1,439,False
Brown,443,./data/train/021.txt,1,443,False
National,452,./data/train/021.txt,1,452,False
Audit,453,./data/train/021.txt,1,453,False
Cable,480,./data/train/021.txt,1,480,False
Nat,0,./data/train/022.txt,1,0,False
Insurance,1,./data/train/022.txt,1,1,False
Tories,5,./data/train/022.txt,1,5,False
National,6,./data/train/022.txt,1,6,False
Insurance,7,./data/train/022.txt,1,7,False
Labour,12,./data/train/022.txt,1,12,False
Tory,17,./data/train/022.txt,1,17,False
Michael,19,./data/train/022.txt,1,19,False
Howard,20,./data/train/022.txt,1,20,False
Tony,23,./data/train/022.txt,1,23,False
Blair,24,./data/train/022.txt,1,24,False
Labour's,48,./data/train/022.txt,1,48,False
Prime,50,./data/train/022.txt,1,50,False
Blair,56,./data/train/022.txt,1,56,False
Tory,68,./data/train/022.txt,1,68,False
Howard,78,./data/train/022.txt,1,78,False
Labour,80,./data/train/022.txt,1,80,False
Commons,87,./data/train/022.txt,1,87,False
Tories,107,./data/train/022.txt,1,107,False
Howard,124,./data/train/022.txt,1,124,False
Institute,128,./data/train/022.txt,1,128,False
Fiscal,130,./data/train/022.txt,1,130,False
Studies',131,./data/train/022.txt,1,131,False
Labour,134,./data/train/022.txt,1,134,False
Blair,176,./data/train/022.txt,1,176,False
Howard,204,./data/train/022.txt,1,204,False
Pointing,205,./data/train/022.txt,1,205,False
Everyone,211,./data/train/022.txt,1,211,False
Labour,218,./data/train/022.txt,1,218,False
Blair,229,./data/train/022.txt,1,229,False
Labour's,232,./data/train/022.txt,1,232,False
Home,287,./data/train/022.txt,1,287,False
Charles,289,./data/train/022.txt,1,289,False
Clarke,290,./data/train/022.txt,1,290,False
Union,315,./data/train/022.txt,1,315,False
Blair,317,./data/train/022.txt,1,317,False
Tory,357,./data/train/022.txt,1,357,False
Tories,372,./data/train/022.txt,1,372,False
Howard,389,./data/train/022.txt,1,389,False
Council,402,./data/train/022.txt,1,402,False
Blair,414,./data/train/022.txt,1,414,False
UN.,430,./data/train/022.txt,1,430,False
E-University,0,./data/train/023.txt,1,0,False
John,39,./data/train/023.txt,1,39,False
Beaumont,40,./data/train/023.txt,1,40,False
Commons,57,./data/train/023.txt,1,57,False
Department,76,./data/train/023.txt,1,76,False
Education,78,./data/train/023.txt,1,78,False
Skills,80,./data/train/023.txt,1,80,False
Initial,151,./data/train/023.txt,1,151,False
Committee,250,./data/train/023.txt,1,250,False
Barry,252,./data/train/023.txt,1,252,False
Sheerman,253,./data/train/023.txt,1,253,False
Brown,0,./data/train/024.txt,1,0,True
Africa,4,./data/train/024.txt,1,4,False
Gordon,7,./data/train/024.txt,1,7,False
Brown,8,./data/train/024.txt,1,8,False
Kenya's,11,./data/train/024.txt,1,11,False
Africa,21,./data/train/024.txt,1,21,False
Brown's,23,./data/train/024.txt,1,23,False
Africa's,35,./data/train/024.txt,1,35,False
HIV/Aids,51,./data/train/024.txt,1,51,False
Tanzania,54,./data/train/024.txt,1,54,False
Mozambique,61,./data/train/024.txt,1,61,False
Africa,70,./data/train/024.txt,1,70,False
Cape,72,./data/train/024.txt,1,72,False
Town,73,./data/train/024.txt,1,73,False
Narobi,77,./data/train/024.txt,1,77,False
Speaking,88,./data/train/024.txt,1,88,False
Olympic,91,./data/train/024.txt,1,91,False
Primary,92,./data/train/024.txt,1,92,False
School,93,./data/train/024.txt,1,93,False
Brown,95,./data/train/024.txt,1,95,False
Africa,139,./data/train/024.txt,1,139,False
Kibera,151,./data/train/024.txt,1,151,False
Brown's,166,./data/train/024.txt,1,166,False
Kenyan,177,./data/train/024.txt,1,177,False
Government's,178,./data/train/024.txt,1,178,False
Marshall,207,./data/train/024.txt,1,207,False
Plan,208,./data/train/024.txt,1,208,False
United,212,./data/train/024.txt,1,212,False
States,213,./data/train/024.txt,1,213,False
World,218,./data/train/024.txt,1,218,False
War,219,./data/train/024.txt,1,219,False
Two,220,./data/train/024.txt,1,220,False
Brown,229,./data/train/024.txt,1,229,False
Tony,231,./data/train/024.txt,1,231,False
Blair,232,./data/train/024.txt,1,232,False
Conservative,238,./data/train/024.txt,1,238,False
Michael,240,./data/train/024.txt,1,240,False
Howard,241,./data/train/024.txt,1,241,False
GMT,255,./data/train/024.txt,1,255,False
Butler,0,./data/train/027.txt,1,0,True
Blair,4,./data/train/027.txt,1,4,True
Former,5,./data/train/027.txt,1,5,False
Lord,9,./data/train/027.txt,1,9,False
Butler,10,./data/train/027.txt,1,10,False
Tony,15,./data/train/027.txt,1,15,False
Blair's,16,./data/train/027.txt,1,16,False
Iraq,32,./data/train/027.txt,1,32,False
Tory,50,./data/train/027.txt,1,50,False
Michael,52,./data/train/027.txt,1,52,False
Howard,53,./data/train/027.txt,1,53,False
Lord,55,./data/train/027.txt,1,55,False
Butler,56,./data/train/027.txt,1,56,False
Downing,67,./data/train/027.txt,1,67,False
Street,68,./data/train/027.txt,1,68,False
Blair,71,./data/train/027.txt,1,71,False
Lord,80,./data/train/027.txt,1,80,False
Butler,81,./data/train/027.txt,1,81,False
Blair,84,./data/train/027.txt,1,84,False
Lord,138,./data/train/027.txt,1,138,False
Butler,139,./data/train/027.txt,1,139,False
Bills,151,./data/train/027.txt,1,151,False
Spectator,179,./data/train/027.txt,1,179,False
Howard,224,./data/train/027.txt,1,224,False
Lord,226,./data/train/027.txt,1,226,False
Butler's,227,./data/train/027.txt,1,227,False
Blair,246,./data/train/027.txt,1,246,True
Lord,266,./data/train/027.txt,1,266,False
Butler's,267,./data/train/027.txt,1,267,False
Iraq,273,./data/train/027.txt,1,273,False
Saddam,290,./data/train/027.txt,1,290,False
Hussein,291,./data/train/027.txt,1,291,False
Lord,316,./data/train/027.txt,1,316,False
Butler,317,./data/train/027.txt,1,317,False
Spectator,321,./data/train/027.txt,1,321,False
Conservative,330,./data/train/027.txt,1,330,False
Boris,332,./data/train/027.txt,1,332,False
Johnson,333,./data/train/027.txt,1,333,False
Similarly,364,./data/train/027.txt,1,364,False
United,372,./data/train/027.txt,1,372,False
Nations,373,./data/train/027.txt,1,373,False
Asked,381,./data/train/027.txt,1,381,False
Lord,390,./data/train/027.txt,1,390,False
Butler,391,./data/train/027.txt,1,391,False
One,393,./data/train/027.txt,1,393,False
Iraq,419,./data/train/027.txt,1,419,False
Well,439,./data/train/027.txt,1,439,False
Parliament,452,./data/train/027.txt,1,452,False
Bills,491,./data/train/027.txt,1,491,False
Lord,528,./data/train/027.txt,1,528,False
Butler's,529,./data/train/027.txt,1,529,False
Lord,539,./data/train/027.txt,1,539,False
Armstrong,540,./data/train/027.txt,1,540,False
Lord,541,./data/train/027.txt,1,541,False
Armstrong,542,./data/train/027.txt,1,542,False
BBC,544,./data/train/027.txt,1,544,False
Two's,545,./data/train/027.txt,1,545,False
Newsnight,546,./data/train/027.txt,1,546,False
Liberal,576,./data/train/027.txt,1,576,False
Democrat,577,./data/train/027.txt,1,577,False
Menzies,580,./data/train/027.txt,1,580,False
Campbell,581,./data/train/027.txt,1,581,False
Lord,585,./data/train/027.txt,1,585,False
Butler's,586,./data/train/027.txt,1,586,False
Blair's,593,./data/train/027.txt,1,593,False
Labour,606,./data/train/027.txt,1,606,False
Jack,609,./data/train/027.txt,1,609,False
Cunningham,610,./data/train/027.txt,1,610,False
Lord,612,./data/train/027.txt,1,612,False
Butler,613,./data/train/027.txt,1,613,False
Labour,626,./data/train/027.txt,1,626,False
Cunningham,634,./data/train/027.txt,1,634,False
BBC,636,./data/train/027.txt,1,636,False
Radio,637,./data/train/027.txt,1,637,False
Today,639,./data/train/027.txt,1,639,False
Taken,641,./data/train/027.txt,1,641,False
Robin,643,./data/train/027.txt,1,643,False
Butler's,644,./data/train/027.txt,1,644,False
Labour,661,./data/train/027.txt,1,661,False
Lib,0,./data/train/028.txt,1,0,False
Dems,1,./data/train/028.txt,1,1,False
David,11,./data/train/028.txt,1,11,False
Blunkett,12,./data/train/028.txt,1,12,False
Lib,20,./data/train/028.txt,1,20,False
Dems,21,./data/train/028.txt,1,21,False
Sir,23,./data/train/028.txt,1,23,False
Alan,24,./data/train/028.txt,1,24,False
Budd's,25,./data/train/028.txt,1,25,False
Blunkett,50,./data/train/028.txt,1,50,False
Lib,69,./data/train/028.txt,1,69,False
Dem,70,./data/train/028.txt,1,70,False
Mark,72,./data/train/028.txt,1,72,False
Oaten,73,./data/train/028.txt,1,73,False
BBC,88,./data/train/028.txt,1,88,False
News,89,./data/train/028.txt,1,89,False
I'm,90,./data/train/028.txt,1,90,False
Oaten,129,./data/train/028.txt,1,129,False
Sir,136,./data/train/028.txt,1,136,False
Alan's,137,./data/train/028.txt,1,137,False
Tories,206,./data/train/028.txt,1,206,False
Lib,209,./data/train/028.txt,1,209,False
Dem,210,./data/train/028.txt,1,210,False
Oaten,214,./data/train/028.txt,1,214,False
Blunkett's,221,./data/train/028.txt,1,221,False
Lib,228,./data/train/028.txt,1,228,False
Dem,229,./data/train/028.txt,1,229,False
Oaten,233,./data/train/028.txt,1,233,False
Nine,7,./data/train/029.txt,1,7,False
Foreign,22,./data/train/029.txt,1,22,False
Jack,24,./data/train/029.txt,1,24,False
Straw,25,./data/train/029.txt,1,25,False
Bahamas,29,./data/train/029.txt,1,29,False
East,30,./data/train/029.txt,1,30,False
Timor,31,./data/train/029.txt,1,31,False
Madagascar,32,./data/train/029.txt,1,32,False
Swaziland,34,./data/train/029.txt,1,34,False
Straw,61,./data/train/029.txt,1,61,False
Honorary,80,./data/train/029.txt,1,80,False
Nine,95,./data/train/029.txt,1,95,False
America,108,./data/train/029.txt,1,108,False
Dallas,111,./data/train/029.txt,1,111,False
Bordeaux,115,./data/train/029.txt,1,115,False
France,117,./data/train/029.txt,1,117,False
Oporto,119,./data/train/029.txt,1,119,False
Portugal,121,./data/train/029.txt,1,121,False
Straw,173,./data/train/029.txt,1,173,False
Foreign,189,./data/train/029.txt,1,189,False
Commonwealth,191,./data/train/029.txt,1,191,False
Africa,224,./data/train/029.txt,1,224,False
Nairobi,245,./data/train/029.txt,1,245,False
Nigeria,256,./data/train/029.txt,1,256,False
Pretoria,263,./data/train/029.txt,1,263,False
Maseru,274,./data/train/029.txt,1,274,False
Mbabane.,276,./data/train/029.txt,1,276,False
Foreign,278,./data/train/029.txt,1,278,False
UK-based,284,./data/train/029.txt,1,284,False
Baghdad,293,./data/train/029.txt,1,293,False
Basra,295,./data/train/029.txt,1,295,False
Iraq,297,./data/train/029.txt,1,297,False
Kabul,298,./data/train/029.txt,1,298,False
Afghanistan,300,./data/train/029.txt,1,300,False
Pyongyang,302,./data/train/029.txt,1,302,False
North,304,./data/train/029.txt,1,304,False
Korea,305,./data/train/029.txt,1,305,False
Since,318,./data/train/029.txt,1,318,False
Shadow,365,./data/train/029.txt,1,365,False
Michael,368,./data/train/029.txt,1,368,False
Ancram,369,./data/train/029.txt,1,369,False
Britons,412,./data/train/029.txt,1,412,False
Labour,0,./data/train/030.txt,1,0,False
England,11,./data/train/030.txt,1,11,False
Education,16,./data/train/030.txt,1,16,False
Ruth,18,./data/train/030.txt,1,18,False
Kelly,19,./data/train/030.txt,1,19,False
Serial,20,./data/train/030.txt,1,20,False
Previous,28,./data/train/030.txt,1,28,False
Parenting,42,./data/train/030.txt,1,42,False
Tories,75,./data/train/030.txt,1,75,False
Labour's,77,./data/train/030.txt,1,77,False
Measures,142,./data/train/030.txt,1,142,False
Truancy,204,./data/train/030.txt,1,204,False
Behaviour,219,./data/train/030.txt,1,219,False
Improvement,220,./data/train/030.txt,1,220,False
Programme,221,./data/train/030.txt,1,221,False
Police,254,./data/train/030.txt,1,254,False
Held,270,./data/train/030.txt,1,270,False
Department,303,./data/train/030.txt,1,303,False
Education,305,./data/train/030.txt,1,305,False
Skills,307,./data/train/030.txt,1,307,False
Every,310,./data/train/030.txt,1,310,False
Blunkett,0,./data/train/031.txt,1,0,True
David,5,./data/train/031.txt,1,5,False
Blunkett,6,./data/train/031.txt,1,6,False
Home,13,./data/train/031.txt,1,13,False
Law,41,./data/train/031.txt,1,41,False
Home,71,./data/train/031.txt,1,71,False
Home,85,./data/train/031.txt,1,85,False
England,107,./data/train/031.txt,1,107,False
News,110,./data/train/031.txt,1,110,False
Blunkett,121,./data/train/031.txt,1,121,False
Commons,129,./data/train/031.txt,1,129,False
Amid,150,./data/train/031.txt,1,150,False
Blunkett,154,./data/train/031.txt,1,154,False
Parliament,162,./data/train/031.txt,1,162,False
Shadow,178,./data/train/031.txt,1,178,False
David,181,./data/train/031.txt,1,181,False
Davis,182,./data/train/031.txt,1,182,False
Law,215,./data/train/031.txt,1,215,False
Home,256,./data/train/031.txt,1,256,False
Results,317,./data/train/031.txt,1,317,False
Home,397,./data/train/031.txt,1,397,False
Baroness,400,./data/train/031.txt,1,400,False
Scotland,401,./data/train/031.txt,1,401,False
Murder,403,./data/train/031.txt,1,403,False
Protesters,0,./data/train/033.txt,1,0,False
Campaigners,4,./data/train/033.txt,1,4,False
High,19,./data/train/033.txt,1,19,False
Court,20,./data/train/033.txt,1,20,False
BAA's,21,./data/train/033.txt,1,21,False
Stansted,24,./data/train/033.txt,1,24,False
Airport,25,./data/train/033.txt,1,25,False
Essex,27,./data/train/033.txt,1,27,False
Opponents,41,./data/train/033.txt,1,41,False
Heathrow,57,./data/train/033.txt,1,57,False
Gatwick,59,./data/train/033.txt,1,59,False
BAA,80,./data/train/033.txt,1,80,False
Heathrow,88,./data/train/033.txt,1,88,False
Gatwick,90,./data/train/033.txt,1,90,False
Stansted,102,./data/train/033.txt,1,102,False
BAA,108,./data/train/033.txt,1,108,False
Groups,122,./data/train/033.txt,1,122,False
Stop,127,./data/train/033.txt,1,127,False
Stansted,128,./data/train/033.txt,1,128,False
Expansion,129,./data/train/033.txt,1,129,False
Heathrow,130,./data/train/033.txt,1,130,False
HACAN,133,./data/train/033.txt,1,133,False
Clearskies,134,./data/train/033.txt,1,134,False
London,137,./data/train/033.txt,1,137,False
Hillingdon,140,./data/train/033.txt,1,140,False
Wandsworth,142,./data/train/033.txt,1,142,False
Luton,162,./data/train/033.txt,1,162,False
Airport,163,./data/train/033.txt,1,163,False
Heathrow,173,./data/train/033.txt,1,173,False
White,188,./data/train/033.txt,1,188,False
Paper,189,./data/train/033.txt,1,189,False
Isle,216,./data/train/033.txt,1,216,False
Sheppey,218,./data/train/033.txt,1,218,False
London,221,./data/train/033.txt,1,221,False
Lord,222,./data/train/033.txt,1,222,False
Hanningfield,223,./data/train/033.txt,1,223,False
Essex,226,./data/train/033.txt,1,226,False
County,227,./data/train/033.txt,1,227,False
Council,228,./data/train/033.txt,1,228,False
BBC,230,./data/train/033.txt,1,230,False
Radio,231,./data/train/033.txt,1,231,False
Today,233,./data/train/033.txt,1,233,False
High,240,./data/train/033.txt,1,240,False
Court,241,./data/train/033.txt,1,241,False
Green,276,./data/train/033.txt,1,276,False
Paper,277,./data/train/033.txt,1,277,False
Politicians,295,./data/train/033.txt,1,295,False
Stansted,304,./data/train/033.txt,1,304,False
BAA,351,./data/train/033.txt,1,351,False
Heathrow,366,./data/train/033.txt,1,366,False
Gatwick,367,./data/train/033.txt,1,367,False
Edinburgh,368,./data/train/033.txt,1,368,False
Glasgow,370,./data/train/033.txt,1,370,False
BAA,372,./data/train/033.txt,1,372,False
BAA,394,./data/train/033.txt,1,394,False
Heathrow,408,./data/train/033.txt,1,408,False
BAA,409,./data/train/033.txt,1,409,False
Gatwick,438,./data/train/033.txt,1,438,False
Profile,0,./data/train/037.txt,1,0,False
David,1,./data/train/037.txt,1,1,False
Miliband,2,./data/train/037.txt,1,2,False
David,3,./data/train/037.txt,1,3,False
Miliband's,4,./data/train/037.txt,1,4,False
Elected,20,./data/train/037.txt,1,20,False
Labour,24,./data/train/037.txt,1,24,False
Prior,43,./data/train/037.txt,1,43,False
New,54,./data/train/037.txt,1,54,False
Labour,55,./data/train/037.txt,1,55,False
Downing,61,./data/train/037.txt,1,61,False
Street,62,./data/train/037.txt,1,62,False
Seen,76,./data/train/037.txt,1,76,False
Tony,92,./data/train/037.txt,1,92,False
Blair,93,./data/train/037.txt,1,93,False
Miliband's,110,./data/train/037.txt,1,110,False
Ralph,124,./data/train/037.txt,1,124,True
David,139,./data/train/037.txt,1,139,False
Miliband,140,./data/train/037.txt,1,140,False
Blair,146,./data/train/037.txt,1,146,False
Gordon,157,./data/train/037.txt,1,157,False
Brown,158,./data/train/037.txt,1,158,False
Prior,159,./data/train/037.txt,1,159,False
Blair,164,./data/train/037.txt,1,164,False
David,165,./data/train/037.txt,1,165,False
Miliband,166,./data/train/037.txt,1,166,False
Institute,172,./data/train/037.txt,1,172,False
Public,174,./data/train/037.txt,1,174,False
Policy,175,./data/train/037.txt,1,175,False
Research,176,./data/train/037.txt,1,176,False
Social,185,./data/train/037.txt,1,185,False
Justice,186,./data/train/037.txt,1,186,False
Haverstock,192,./data/train/037.txt,1,192,False
Comprehensive,193,./data/train/037.txt,1,193,False
Oxford,198,./data/train/037.txt,1,198,False
MSc,209,./data/train/037.txt,1,209,False
Massachusetts,215,./data/train/037.txt,1,215,False
Institute,216,./data/train/037.txt,1,216,False
