All-Words,end,filename,n-gram,start,classtype
gender,231,./data/test/.\003.txt,1,231,False
gap,233,./data/test/.\003.txt,1,233,False
Career,234,./data/test/.\003.txt,1,234,False
sexism,235,./data/test/.\003.txt,1,235,False
limits,236,./data/test/.\003.txt,1,236,False
opportunities,237,./data/test/.\003.txt,1,237,False
women,239,./data/test/.\003.txt,1,239,False
ages,242,./data/test/.\003.txt,1,242,False
prevents,244,./data/test/.\003.txt,1,244,False
achieving,247,./data/test/.\003.txt,1,247,False
full,249,./data/test/.\003.txt,1,249,False
potential,250,./data/test/.\003.txt,1,250,False
simply,253,./data/test/.\003.txt,1,253,False
wrong,254,./data/test/.\003.txt,1,254,False
assume,256,./data/test/.\003.txt,1,256,False
someone,257,./data/test/.\003.txt,1,257,False
cannot,258,./data/test/.\003.txt,1,258,False
job,261,./data/test/.\003.txt,1,261,False
Earlier,270,./data/test/.\003.txt,1,270,False
BBC,273,./data/test/.\003.txt,1,273,False
Radio,274,./data/test/.\003.txt,1,274,False
Today,276,./data/test/.\003.txt,1,276,False
programme,277,./data/test/.\003.txt,1,277,False
talking,281,./data/test/.\003.txt,1,281,False
fact,286,./data/test/.\003.txt,1,286,False
six,289,./data/test/.\003.txt,1,289,False
women,293,./data/test/.\003.txt,1,293,False
jobs,296,./data/test/.\003.txt,1,296,False
low-paid,299,./data/test/.\003.txt,1,299,False
typically,301,./data/test/.\003.txt,1,301,False
dominated,302,./data/test/.\003.txt,1,302,False
women,304,./data/test/.\003.txt,1,304,False
segregated,310,./data/test/.\003.txt,1,310,False
employment,311,./data/test/.\003.txt,1,311,False
Unfortunately,312,./data/test/.\003.txt,1,312,False
cases,315,./data/test/.\003.txt,1,315,False
reflects,317,./data/test/.\003.txt,1,317,False
old-fashioned,319,./data/test/.\003.txt,1,319,False
stereotypical,321,./data/test/.\003.txt,1,321,False
ideas,322,./data/test/.\003.txt,1,322,False
appropriate,325,./data/test/.\003.txt,1,325,False
jobs,326,./data/test/.\003.txt,1,326,False
women,328,./data/test/.\003.txt,1,328,False
indeed,330,./data/test/.\003.txt,1,330,False
men,332,./data/test/.\003.txt,1,332,False
Career,333,./data/test/.\003.txt,1,333,False
sexism,334,./data/test/.\003.txt,1,334,False
saying,337,./data/test/.\003.txt,1,337,False
engineering,339,./data/test/.\003.txt,1,339,False
instance,341,./data/test/.\003.txt,1,341,False
employees,346,./data/test/.\003.txt,1,346,False
women,348,./data/test/.\003.txt,1,348,False
really,350,./data/test/.\003.txt,1,350,False
male-dominated,352,./data/test/.\003.txt,1,352,False
industry,353,./data/test/.\003.txt,1,353,False
Construction,354,./data/test/.\003.txt,1,354,False
even,356,./data/test/.\003.txt,1,356,False
worse,357,./data/test/.\003.txt,1,357,False
also,361,./data/test/.\003.txt,1,361,False
saying,363,./data/test/.\003.txt,1,363,False
childcare,364,./data/test/.\003.txt,1,364,False
jobs,365,./data/test/.\003.txt,1,365,False
really,367,./data/test/.\003.txt,1,367,False
women,370,./data/test/.\003.txt,1,370,False
suitable,373,./data/test/.\003.txt,1,373,False
men,375,./data/test/.\003.txt,1,375,False
Career,376,./data/test/.\003.txt,1,376,False
sexism,377,./data/test/.\003.txt,1,377,False
ways.,380,./data/test/.\003.txt,1,380,False
added,382,./data/test/.\003.txt,1,382,False
still,391,./data/test/.\003.txt,1,391,False
gap,393,./data/test/.\003.txt,1,393,False
figures,396,./data/test/.\003.txt,1,396,False
average,398,./data/test/.\003.txt,1,398,False
woman,399,./data/test/.\003.txt,1,399,False
working,400,./data/test/.\003.txt,1,400,False
full-time,401,./data/test/.\003.txt,1,401,False
every,408,./data/test/.\003.txt,1,408,False
pound,409,./data/test/.\003.txt,1,409,False
earning,413,./data/test/.\003.txt,1,413,False
women,415,./data/test/.\003.txt,1,415,False
working,416,./data/test/.\003.txt,1,416,False
part-time,417,./data/test/.\003.txt,1,417,False
Department,422,./data/test/.\003.txt,1,422,False
Trade,424,./data/test/.\003.txt,1,424,False
Industry,426,./data/test/.\003.txt,1,426,False
also,428,./data/test/.\003.txt,1,428,False
funding,430,./data/test/.\003.txt,1,430,False
new,434,./data/test/.\003.txt,1,434,False
experts,436,./data/test/.\003.txt,1,436,False
panel,437,./data/test/.\003.txt,1,437,False
TUC,441,./data/test/.\003.txt,1,441,False
hundreds,449,./data/test/.\003.txt,1,449,False
companies,451,./data/test/.\003.txt,1,451,False
equal,453,./data/test/.\003.txt,1,453,False
wage,454,./data/test/.\003.txt,1,454,False
policies,455,./data/test/.\003.txt,1,455,False
Research,456,./data/test/.\003.txt,1,456,False
conducted,457,./data/test/.\003.txt,1,457,False
EOC,460,./data/test/.\003.txt,1,460,False
year,462,./data/test/.\003.txt,1,462,False
revealed,463,./data/test/.\003.txt,1,463,False
many,465,./data/test/.\003.txt,1,465,False
Britons,466,./data/test/.\003.txt,1,466,False
gap,470,./data/test/.\003.txt,1,470,False
men,472,./data/test/.\003.txt,1,472,False
women,474,./data/test/.\003.txt,1,474,False
result,477,./data/test/.\003.txt,1,477,False
natural,479,./data/test/.\003.txt,1,479,False
differences,480,./data/test/.\003.txt,1,480,False
sexes,483,./data/test/.\003.txt,1,483,False
Women,484,./data/test/.\003.txt,1,484,False
less,486,./data/test/.\003.txt,1,486,False
top,491,./data/test/.\003.txt,1,491,False
positions,492,./data/test/.\003.txt,1,492,False
FTSE,494,./data/test/.\003.txt,1,494,False
companies,496,./data/test/.\003.txt,1,496,False
police,498,./data/test/.\003.txt,1,498,False
judiciary,500,./data/test/.\003.txt,1,500,False
unions,503,./data/test/.\003.txt,1,503,False
according,504,./data/test/.\003.txt,1,504,False
figures,507,./data/test/.\003.txt,1,507,False
women,510,./data/test/.\003.txt,1,510,False
half,514,./data/test/.\003.txt,1,514,False
income,516,./data/test/.\003.txt,1,516,False
male,519,./data/test/.\003.txt,1,519,False
counterparts,520,./data/test/.\003.txt,1,520,False
average,522,./data/test/.\003.txt,1,522,False
Labour,0,./data/test/.\004.txt,1,0,False
Manchester,2,./data/test/.\004.txt,1,2,False
Labour,4,./data/test/.\004.txt,1,4,False
Party,5,./data/test/.\004.txt,1,5,False
autumn,10,./data/test/.\004.txt,1,10,False
conference,11,./data/test/.\004.txt,1,11,False
Manchester,13,./data/test/.\004.txt,1,13,False
Blackpool,16,./data/test/.\004.txt,1,16,False
confirmed,20,./data/test/.\004.txt,1,20,False
much,22,./data/test/.\004.txt,1,22,False
trailed,23,./data/test/.\004.txt,1,23,False
decision,24,./data/test/.\004.txt,1,24,False
ratified,26,./data/test/.\004.txt,1,26,False
Labours,28,./data/test/.\004.txt,1,28,False
ruling,29,./data/test/.\004.txt,1,29,False
National,30,./data/test/.\004.txt,1,30,False
Executive,31,./data/test/.\004.txt,1,31,False
Committee,32,./data/test/.\004.txt,1,32,False
traditional,38,./data/test/.\004.txt,1,38,False
choice,39,./data/test/.\004.txt,1,39,False
seaside,42,./data/test/.\004.txt,1,42,False
venue,43,./data/test/.\004.txt,1,43,False
first,48,./data/test/.\004.txt,1,48,False
since,50,./data/test/.\004.txt,1,50,False
party,54,./data/test/.\004.txt,1,54,False
Manchester,57,./data/test/.\004.txt,1,57,False
host,59,./data/test/.\004.txt,1,59,False
annual,61,./data/test/.\004.txt,1,61,False
event,62,./data/test/.\004.txt,1,62,False
Blackpool,63,./data/test/.\004.txt,1,63,False
much,67,./data/test/.\004.txt,1,67,False
smaller,68,./data/test/.\004.txt,1,68,False
February,69,./data/test/.\004.txt,1,69,False
spring,70,./data/test/.\004.txt,1,70,False
conference,71,./data/test/.\004.txt,1,71,False
instead,72,./data/test/.\004.txt,1,72,False
placatory,80,./data/test/.\004.txt,1,80,False
years,83,./data/test/.\004.txt,1,83,False
main,85,./data/test/.\004.txt,1,85,False
political,86,./data/test/.\004.txt,1,86,False
parties,87,./data/test/.\004.txt,1,87,False
rotated,89,./data/test/.\004.txt,1,89,False
Blackpool,91,./data/test/.\004.txt,1,91,False
Bournemouth,92,./data/test/.\004.txt,1,92,False
Brighton,94,./data/test/.\004.txt,1,94,False
news,97,./data/test/.\004.txt,1,97,False
much,99,./data/test/.\004.txt,1,99,False
larger,100,./data/test/.\004.txt,1,100,False
annual,101,./data/test/.\004.txt,1,101,False
conference,102,./data/test/.\004.txt,1,102,False
Blackpool,108,./data/test/.\004.txt,1,108,False
coastal,117,./data/test/.\004.txt,1,117,False
resort,118,./data/test/.\004.txt,1,118,False
party,122,./data/test/.\004.txt,1,122,False
Blackpool,129,./data/test/.\004.txt,1,129,False
following,136,./data/test/.\004.txt,1,136,False
year,137,./data/test/.\004.txt,1,137,False
Bournemouth,138,./data/test/.\004.txt,1,138,False
hosted,139,./data/test/.\004.txt,1,139,False
event,141,./data/test/.\004.txt,1,141,False
party,144,./data/test/.\004.txt,1,144,False
signed,145,./data/test/.\004.txt,1,145,False
two,147,./data/test/.\004.txt,1,147,False
year,148,./data/test/.\004.txt,1,148,False
Brighton,151,./data/test/.\004.txt,1,151,False
host,153,./data/test/.\004.txt,1,153,False
autumn,155,./data/test/.\004.txt,1,155,False
conference,156,./data/test/.\004.txt,1,156,False
Colin,157,./data/test/.\004.txt,1,157,False
Asplin,158,./data/test/.\004.txt,1,158,False
Blackpool,159,./data/test/.\004.txt,1,159,False
Hotel,160,./data/test/.\004.txt,1,160,False
Association,161,./data/test/.\004.txt,1,161,False
hard,167,./data/test/.\004.txt,1,167,False
sure,170,./data/test/.\004.txt,1,170,False
Blackpool,175,./data/test/.\004.txt,1,175,False
Obviously,176,./data/test/.\004.txt,1,176,False
failed,179,./data/test/.\004.txt,1,179,False
Manchester,185,./data/test/.\004.txt,1,185,False
crowds,189,./data/test/.\004.txt,1,189,False
Labour,195,./data/test/.\004.txt,1,195,False
Party,196,./data/test/.\004.txt,1,196,False
working,200,./data/test/.\004.txt,1,200,False
class,201,./data/test/.\004.txt,1,201,False
party,202,./data/test/.\004.txt,1,202,False
doesnt,203,./data/test/.\004.txt,1,203,False
main,209,./data/test/.\004.txt,1,209,False
working,210,./data/test/.\004.txt,1,210,False
class,211,./data/test/.\004.txt,1,211,False
resort,212,./data/test/.\004.txt,1,212,False
country.,215,./data/test/.\004.txt,1,215,False
exact,217,./data/test/.\004.txt,1,217,False
Blackpool,220,./data/test/.\004.txt,1,220,False
terms,222,./data/test/.\004.txt,1,222,False
revenue,225,./data/test/.\004.txt,1,225,False
hotel,227,./data/test/.\004.txt,1,227,False
accommodation,228,./data/test/.\004.txt,1,228,False
yet,231,./data/test/.\004.txt,1,231,False
block,238,./data/test/.\004.txt,1,238,False
bookings,239,./data/test/.\004.txt,1,239,False
major,245,./data/test/.\004.txt,1,245,False
Manchester,246,./data/test/.\004.txt,1,246,False
hotels,247,./data/test/.\004.txt,1,247,False
official,250,./data/test/.\004.txt,1,250,False
announcement,251,./data/test/.\004.txt,1,251,False
Brown,0,./data/test/.\005.txt,1,0,True
ally,1,./data/test/.\005.txt,1,1,False
rejects,2,./data/test/.\005.txt,1,2,False
Budget,3,./data/test/.\005.txt,1,3,False
spree,4,./data/test/.\005.txt,1,4,False
Chancellor,5,./data/test/.\005.txt,1,5,False
Gordon,6,./data/test/.\005.txt,1,6,False
Browns,7,./data/test/.\005.txt,1,7,False
closest,8,./data/test/.\005.txt,1,8,False
ally,9,./data/test/.\005.txt,1,9,False
denied,11,./data/test/.\005.txt,1,11,False
suggestions,12,./data/test/.\005.txt,1,12,False
Budget,17,./data/test/.\005.txt,1,17,False
giveaway,18,./data/test/.\005.txt,1,18,False
March,21,./data/test/.\005.txt,1,21,False
Balls,23,./data/test/.\005.txt,1,23,False
ex-chief,24,./data/test/.\005.txt,1,24,False
economic,25,./data/test/.\005.txt,1,25,False
adviser,26,./data/test/.\005.txt,1,26,False
Treasury,29,./data/test/.\005.txt,1,29,False
spending,35,./data/test/.\005.txt,1,35,False
spree,36,./data/test/.\005.txt,1,36,False
polling,38,./data/test/.\005.txt,1,38,False
day,39,./data/test/.\005.txt,1,39,False
Balls,42,./data/test/.\005.txt,1,42,False
prospective,44,./data/test/.\005.txt,1,44,False
Labour,45,./data/test/.\005.txt,1,45,False
confident,50,./data/test/.\005.txt,1,50,False
chancellor,52,./data/test/.\005.txt,1,52,False
fiscal,56,./data/test/.\005.txt,1,56,False
rules,57,./data/test/.\005.txt,1,57,False
speaking,60,./data/test/.\005.txt,1,60,False
Sir,62,./data/test/.\005.txt,1,62,False
Digby,63,./data/test/.\005.txt,1,63,False
Jones,64,./data/test/.\005.txt,1,64,False
CBI,65,./data/test/.\005.txt,1,65,False
director,66,./data/test/.\005.txt,1,66,False
general,67,./data/test/.\005.txt,1,67,False
Brown,70,./data/test/.\005.txt,1,70,False
tempted,74,./data/test/.\005.txt,1,74,False
extra,78,./data/test/.\005.txt,1,78,False
cash,79,./data/test/.\005.txt,1,79,False
pre-election,81,./data/test/.\005.txt,1,81,False
bribes,82,./data/test/.\005.txt,1,82,False
Balls,84,./data/test/.\005.txt,1,84,False
Treasury,90,./data/test/.\005.txt,1,90,False
Labour,96,./data/test/.\005.txt,1,96,False
candidate,97,./data/test/.\005.txt,1,97,False
election,100,./data/test/.\005.txt,1,100,False
Brown,105,./data/test/.\005.txt,1,105,False
golden,109,./data/test/.\005.txt,1,109,False
economic,110,./data/test/.\005.txt,1,110,False
margin,115,./data/test/.\005.txt,1,115,False
current,129,./data/test/.\005.txt,1,129,False
tax,130,./data/test/.\005.txt,1,130,False
credit,131,./data/test/.\005.txt,1,131,False
rules,132,./data/test/.\005.txt,1,132,False
also,134,./data/test/.\005.txt,1,134,False
rates,139,./data/test/.\005.txt,1,139,False
ahead,140,./data/test/.\005.txt,1,140,False
May,144,./data/test/.\005.txt,1,144,False
election,145,./data/test/.\005.txt,1,145,False
Labour,150,./data/test/.\005.txt,1,150,False
Partys,151,./data/test/.\005.txt,1,151,False
chances,152,./data/test/.\005.txt,1,152,False
winning,154,./data/test/.\005.txt,1,154,False
Expectations,155,./data/test/.\005.txt,1,155,False
gathered,161,./data/test/.\005.txt,1,161,False
pace,162,./data/test/.\005.txt,1,162,False
figures,164,./data/test/.\005.txt,1,164,False
house,166,./data/test/.\005.txt,1,166,False
prices,167,./data/test/.\005.txt,1,167,False
still,169,./data/test/.\005.txt,1,169,False
rising,170,./data/test/.\005.txt,1,170,False
Consumer,171,./data/test/.\005.txt,1,171,False
borrowing,172,./data/test/.\005.txt,1,172,False
near-record,176,./data/test/.\005.txt,1,176,False
pace,177,./data/test/.\005.txt,1,177,False
January,179,./data/test/.\005.txt,1,179,False
MPC,182,./data/test/.\005.txt,1,182,False
Bank,184,./data/test/.\005.txt,1,184,False
Englands,186,./data/test/.\005.txt,1,186,False
Monetary,187,./data/test/.\005.txt,1,187,False
Policy,188,./data/test/.\005.txt,1,188,False
justified,198,./data/test/.\005.txt,1,198,False
election,201,./data/test/.\005.txt,1,201,False
strength,205,./data/test/.\005.txt,1,205,False
economy,208,./data/test/.\005.txt,1,208,False
predicting,213,./data/test/.\005.txt,1,213,False
big,227,./data/test/.\005.txt,1,227,False
election,228,./data/test/.\005.txt,1,228,False
issue,229,./data/test/.\005.txt,1,229,False
Britain,231,./data/test/.\005.txt,1,231,False
Parliamentary,237,./data/test/.\005.txt,1,237,False
lunch,238,./data/test/.\005.txt,1,238,False
big,242,./data/test/.\005.txt,1,242,False
political,246,./data/test/.\005.txt,1,246,False
culture.,247,./data/test/.\005.txt,1,247,False
BBC,252,./data/test/.\005.txt,1,252,False
Radio,253,./data/test/.\005.txt,1,253,False
Today,255,./data/test/.\005.txt,1,255,False
programme,256,./data/test/.\005.txt,1,256,False
Balls,258,./data/test/.\005.txt,1,258,False
sure,262,./data/test/.\005.txt,1,262,False
Browns,264,./data/test/.\005.txt,1,264,False
Budget,265,./data/test/.\005.txt,1,265,False
stability,272,./data/test/.\005.txt,1,272,False
economy,275,./data/test/.\005.txt,1,275,False
dont,277,./data/test/.\005.txt,1,277,False
well,279,./data/test/.\005.txt,1,279,False
pre-election,282,./data/test/.\005.txt,1,282,False
spending,283,./data/test/.\005.txt,1,283,False
spree,284,./data/test/.\005.txt,1,284,False
certainly,287,./data/test/.\005.txt,1,287,False
assurances,297,./data/test/.\005.txt,1,297,False
Sir,300,./data/test/.\005.txt,1,300,False
Digby,301,./data/test/.\005.txt,1,301,False
Jones,302,./data/test/.\005.txt,1,302,False
stability,304,./data/test/.\005.txt,1,304,False
important,307,./data/test/.\005.txt,1,307,False
extra,310,./data/test/.\005.txt,1,310,False
cash,311,./data/test/.\005.txt,1,311,False
improving,316,./data/test/.\005.txt,1,316,False
workers,317,./data/test/.\005.txt,1,317,False
skills,318,./data/test/.\005.txt,1,318,False
message,320,./data/test/.\005.txt,1,320,False
chancellor,323,./data/test/.\005.txt,1,323,False
Please,325,./data/test/.\005.txt,1,325,False
dont,326,./data/test/.\005.txt,1,326,False
away,329,./data/test/.\005.txt,1,329,False
electioneering.,334,./data/test/.\005.txt,1,334,False
Sir,335,./data/test/.\005.txt,1,335,False
Digby,336,./data/test/.\005.txt,1,336,False
added,337,./data/test/.\005.txt,1,337,False
dont,339,./data/test/.\005.txt,1,339,False
prudent,351,./data/test/.\005.txt,1,351,False
chancellor,352,./data/test/.\005.txt,1,352,False
right,353,./data/test/.\005.txt,1,353,False
way,355,./data/test/.\005.txt,1,355,False
Stability,357,./data/test/.\005.txt,1,357,False
key,360,./data/test/.\005.txt,1,360,False
word,361,./data/test/.\005.txt,1,361,False
British,363,./data/test/.\005.txt,1,363,False
business,364,./data/test/.\005.txt,1,364,False
boring,366,./data/test/.\005.txt,1,366,False
stability,367,./data/test/.\005.txt,1,367,False
anything,370,./data/test/.\005.txt,1,370,False
dont,376,./data/test/.\005.txt,1,376,False
public,379,./data/test/.\005.txt,1,379,False
spending,380,./data/test/.\005.txt,1,380,False
dont,381,./data/test/.\005.txt,1,381,False
away,384,./data/test/.\005.txt,1,384,False
going,389,./data/test/.\005.txt,1,389,False
anywhere,391,./data/test/.\005.txt,1,391,False
something,394,./data/test/.\005.txt,1,394,False
competitiveness,397,./data/test/.\005.txt,1,397,False
Britain,399,./data/test/.\005.txt,1,399,False
skilling,403,./data/test/.\005.txt,1,403,False
people,405,./data/test/.\005.txt,1,405,False
good,410,./data/test/.\005.txt,1,410,False
way,411,./data/test/.\005.txt,1,411,False
excess.,415,./data/test/.\005.txt,1,415,False
Balls,417,./data/test/.\005.txt,1,417,False
whether,421,./data/test/.\005.txt,1,421,False
Brown,423,./data/test/.\005.txt,1,423,False
chancellor,427,./data/test/.\005.txt,1,427,False
election,430,./data/test/.\005.txt,1,430,False
amid,431,./data/test/.\005.txt,1,431,False
speculation,432,./data/test/.\005.txt,1,432,False
job,438,./data/test/.\005.txt,1,438,False
Foreign,440,./data/test/.\005.txt,1,440,False
Secretary,441,./data/test/.\005.txt,1,441,False
Gordon,445,./data/test/.\005.txt,1,445,False
Brown,446,./data/test/.\005.txt,1,446,False
successful,453,./data/test/.\005.txt,1,453,False
Labour,454,./data/test/.\005.txt,1,454,False
government,455,./data/test/.\005.txt,1,455,False
third,460,./data/test/.\005.txt,1,460,False
term,461,./data/test/.\005.txt,1,461,False
priorities,464,./data/test/.\005.txt,1,464,False
people,467,./data/test/.\005.txt,1,467,False
Conservative,472,./data/test/.\005.txt,1,472,False
Party,473,./data/test/.\005.txt,1,473,False
Britain,477,./data/test/.\005.txt,1,477,False
Balls,480,./data/test/.\005.txt,1,480,False
Today,482,./data/test/.\005.txt,1,482,False
Prime,483,./data/test/.\005.txt,1,483,False
Minister,484,./data/test/.\005.txt,1,484,False
Tony,485,./data/test/.\005.txt,1,485,False
Blair,486,./data/test/.\005.txt,1,486,False
yet,488,./data/test/.\005.txt,1,488,False
election,495,./data/test/.\005.txt,1,495,False
pundits,498,./data/test/.\005.txt,1,498,False
betting,500,./data/test/.\005.txt,1,500,False
May,503,./data/test/.\005.txt,1,503,False
Errors,0,./data/test/.\006.txt,1,0,False
doomed,1,./data/test/.\006.txt,1,1,False
first,2,./data/test/.\006.txt,1,2,False
Dome,3,./data/test/.\006.txt,1,3,False
sale,4,./data/test/.\006.txt,1,4,False
initial,6,./data/test/.\006.txt,1,6,False
Millennium,11,./data/test/.\006.txt,1,11,False
Dome,12,./data/test/.\006.txt,1,12,False
failed,13,./data/test/.\006.txt,1,13,False
due,14,./data/test/.\006.txt,1,14,False
catalogue,17,./data/test/.\006.txt,1,17,False
errors,19,./data/test/.\006.txt,1,19,False
governments,24,./data/test/.\006.txt,1,24,False
watchdog,26,./data/test/.\006.txt,1,26,False
many,32,./data/test/.\006.txt,1,32,False
parties,33,./data/test/.\006.txt,1,33,False
involved,35,./data/test/.\006.txt,1,35,False
decision-making,37,./data/test/.\006.txt,1,37,False
attraction,40,./data/test/.\006.txt,1,40,False
first,41,./data/test/.\006.txt,1,41,False
sale,44,./data/test/.\006.txt,1,44,False
Millennium,47,./data/test/.\006.txt,1,47,False
exhibition,48,./data/test/.\006.txt,1,48,False
National,51,./data/test/.\006.txt,1,51,False
Audit,52,./data/test/.\006.txt,1,52,False
Office,53,./data/test/.\006.txt,1,53,False
Dome,56,./data/test/.\006.txt,1,56,False
taxpayers,58,./data/test/.\006.txt,1,58,False
four,66,./data/test/.\006.txt,1,66,False
years,67,./data/test/.\006.txt,1,67,False
Finally,71,./data/test/.\006.txt,1,71,False
sport,79,./data/test/.\006.txt,1,79,False
entertainment,81,./data/test/.\006.txt,1,81,False
venue,82,./data/test/.\006.txt,1,82,False
public,94,./data/test/.\006.txt,1,94,False
sector,95,./data/test/.\006.txt,1,95,False
regenerate,103,./data/test/.\006.txt,1,103,False
site,105,./data/test/.\006.txt,1,105,False
Greenwich,107,./data/test/.\006.txt,1,107,False
London,108,./data/test/.\006.txt,1,108,False
NAO,110,./data/test/.\006.txt,1,110,False
sale,115,./data/test/.\006.txt,1,115,False
avoided,120,./data/test/.\006.txt,1,120,False
many,121,./data/test/.\006.txt,1,121,False
problems,124,./data/test/.\006.txt,1,124,False
previous,127,./data/test/.\006.txt,1,127,False
Dome,132,./data/test/.\006.txt,1,132,False
Deputy,133,./data/test/.\006.txt,1,133,False
Prime,134,./data/test/.\006.txt,1,134,False
Minister,135,./data/test/.\006.txt,1,135,False
John,136,./data/test/.\006.txt,1,136,False
Prescott,137,./data/test/.\006.txt,1,137,False
good,140,./data/test/.\006.txt,1,140,False
Delivery,145,./data/test/.\006.txt,1,145,False
many,148,./data/test/.\006.txt,1,148,False
benefits,149,./data/test/.\006.txt,1,149,False
substantial,157,./data/test/.\006.txt,1,157,False
already,159,./data/test/.\006.txt,1,159,False
Millennium,163,./data/test/.\006.txt,1,163,False
Village,164,./data/test/.\006.txt,1,164,False
