All-Words,end,filename,n-gram,start,classtype
Association,249,./data/train/./289.txt,1,249,False
MP,253,./data/train/./289.txt,1,253,False
age,256,./data/train/./289.txt,1,256,False
home,262,./data/train/./289.txt,1,262,False
seat,263,./data/train/./289.txt,1,263,False
Bedwellty,265,./data/train/./289.txt,1,265,False
gained,269,./data/train/./289.txt,1,269,False
reputation,271,./data/train/./289.txt,1,271,False
left-wing,274,./data/train/./289.txt,1,274,False
firebrand,275,./data/train/./289.txt,1,275,False
voting,276,./data/train/./289.txt,1,276,False
Labour,280,./data/train/./289.txt,1,280,False
governments,281,./data/train/./289.txt,1,281,False
spending,282,./data/train/./289.txt,1,282,False
proposals,284,./data/train/./289.txt,1,284,False
later,288,./data/train/./289.txt,1,288,False
rejecting,289,./data/train/./289.txt,1,289,False
junior,291,./data/train/./289.txt,1,291,False
James,294,./data/train/./289.txt,1,294,False
Callaghans,295,./data/train/./289.txt,1,295,False
administration,296,./data/train/./289.txt,1,296,False
shadow,301,./data/train/./289.txt,1,301,False
cabinet,302,./data/train/./289.txt,1,302,False
Labours,307,./data/train/./289.txt,1,307,False
heavy,308,./data/train/./289.txt,1,308,False
defeat,309,./data/train/./289.txt,1,309,False
elected,315,./data/train/./289.txt,1,315,False
leader,316,./data/train/./289.txt,1,316,False
far-left,321,./data/train/./289.txt,1,321,False
Militant,322,./data/train/./289.txt,1,322,False
Tendency,323,./data/train/./289.txt,1,323,False
returning,330,./data/train/./289.txt,1,330,False
party,332,./data/train/./289.txt,1,332,False
centre,335,./data/train/./289.txt,1,335,False
election,345,./data/train/./289.txt,1,345,False
Margaret,347,./data/train/./289.txt,1,347,False
Thatcher,348,./data/train/./289.txt,1,348,False
still,350,./data/train/./289.txt,1,350,False
riding,351,./data/train/./289.txt,1,351,False
high,352,./data/train/./289.txt,1,352,False
bitterly,355,./data/train/./289.txt,1,355,False
disappointed,356,./data/train/./289.txt,1,356,False
next,360,./data/train/./289.txt,1,360,False
one,361,./data/train/./289.txt,1,361,False
John,365,./data/train/./289.txt,1,365,False
Major,366,./data/train/./289.txt,1,366,False
remained,371,./data/train/./289.txt,1,371,False
MP,373,./data/train/./289.txt,1,373,False
resigned,378,./data/train/./289.txt,1,378,False
European,381,./data/train/./289.txt,1,381,False
commission,382,./data/train/./289.txt,1,382,False
Four,385,./data/train/./289.txt,1,385,False
years,386,./data/train/./289.txt,1,386,False
later,387,./data/train/./289.txt,1,387,False
vice-president,390,./data/train/./289.txt,1,390,False
European,393,./data/train/./289.txt,1,393,False
Commission,394,./data/train/./289.txt,1,394,False
responsibility,396,./data/train/./289.txt,1,396,False
internal,398,./data/train/./289.txt,1,398,False
reform,399,./data/train/./289.txt,1,399,False
assumes,402,./data/train/./289.txt,1,402,False
title,404,./data/train/./289.txt,1,404,False
Lord,406,./data/train/./289.txt,1,406,False
Kinnock,407,./data/train/./289.txt,1,407,False
also,410,./data/train/./289.txt,1,410,False
chairman,412,./data/train/./289.txt,1,412,False
British,415,./data/train/./289.txt,1,415,False
Council,416,./data/train/./289.txt,1,416,False
promotes,418,./data/train/./289.txt,1,418,False
UKs,420,./data/train/./289.txt,1,420,False
reputation,421,./data/train/./289.txt,1,421,False
arts,423,./data/train/./289.txt,1,423,False
science,424,./data/train/./289.txt,1,424,False
education,426,./data/train/./289.txt,1,426,False
Donor,0,./data/train/./276.txt,1,0,False
Blair-Brown,2,./data/train/./276.txt,1,2,False
feud,3,./data/train/./276.txt,1,3,False
reported,5,./data/train/./276.txt,1,5,False
feud,6,./data/train/./276.txt,1,6,False
Tony,8,./data/train/./276.txt,1,8,False
Blair,9,./data/train/./276.txt,1,9,False
Gordon,11,./data/train/./276.txt,1,11,False
Brown,12,./data/train/./276.txt,1,12,False
prompted,14,./data/train/./276.txt,1,14,False
Labour,16,./data/train/./276.txt,1,16,False
donor,17,./data/train/./276.txt,1,17,False
almost,22,./data/train/./276.txt,1,22,False
certainly,23,./data/train/./276.txt,1,23,False
funds,28,./data/train/./276.txt,1,28,False
Duncan,29,./data/train/./276.txt,1,29,False
Bannatyne,30,./data/train/./276.txt,1,30,False
also,31,./data/train/./276.txt,1,31,False
government,34,./data/train/./276.txt,1,34,False
Iraq,36,./data/train/./276.txt,1,36,False
poor,39,./data/train/./276.txt,1,39,False
response,40,./data/train/./276.txt,1,40,False
Asian,43,./data/train/./276.txt,1,43,False
tsunami,44,./data/train/./276.txt,1,44,False
crisis,45,./data/train/./276.txt,1,45,False
broadside,47,./data/train/./276.txt,1,47,False
ex-Foreign,50,./data/train/./276.txt,1,50,False
Secretary,51,./data/train/./276.txt,1,51,False
Robin,52,./data/train/./276.txt,1,52,False
Cook,53,./data/train/./276.txt,1,53,False
Mr,57,./data/train/./276.txt,1,57,False
Brown,58,./data/train/./276.txt,1,58,False
premier,61,./data/train/./276.txt,1,61,False
Mr,65,./data/train/./276.txt,1,65,False
Bannatyne,66,./data/train/./276.txt,1,66,False
previously,68,./data/train/./276.txt,1,68,False
Labour,70,./data/train/./276.txt,1,70,False
fortune,75,./data/train/./276.txt,1,75,False
homes,78,./data/train/./276.txt,1,78,False
health,80,./data/train/./276.txt,1,80,False
clubs,81,./data/train/./276.txt,1,81,False
Tuesday,85,./data/train/./276.txt,1,85,False
reviewing,90,./data/train/./276.txt,1,90,False
donations,92,./data/train/./276.txt,1,92,False
Cabinet,95,./data/train/./276.txt,1,95,False
disunity,96,./data/train/./276.txt,1,96,False
international,98,./data/train/./276.txt,1,98,False
issues,99,./data/train/./276.txt,1,99,False
spokesman,101,./data/train/./276.txt,1,101,False
highly,105,./data/train/./276.txt,1,105,False
unlikely,106,./data/train/./276.txt,1,106,False
Labour,110,./data/train/./276.txt,1,110,False
money,112,./data/train/./276.txt,1,112,False
although,113,./data/train/./276.txt,1,113,False
supporter,118,./data/train/./276.txt,1,118,False
fund,121,./data/train/./276.txt,1,121,False
Conservatives,123,./data/train/./276.txt,1,123,False
Robert,124,./data/train/./276.txt,1,124,False
Pestons,125,./data/train/./276.txt,1,125,False
new,126,./data/train/./276.txt,1,126,False
prompted,129,./data/train/./276.txt,1,129,False
speculation,131,./data/train/./276.txt,1,131,False
Blair-Brown,134,./data/train/./276.txt,1,134,False
rift,135,./data/train/./276.txt,1,135,False
claims,138,./data/train/./276.txt,1,138,False
prime,141,./data/train/./276.txt,1,141,False
minister,142,./data/train/./276.txt,1,142,False
Mr,152,./data/train/./276.txt,1,152,False
Bannatyne,153,./data/train/./276.txt,1,153,False
Disunity,155,./data/train/./276.txt,1,155,False
Cabinet,158,./data/train/./276.txt,1,158,False
corrosive,161,./data/train/./276.txt,1,161,False
effect,162,./data/train/./276.txt,1,162,False
country,165,./data/train/./276.txt,1,165,False
Gordon,166,./data/train/./276.txt,1,166,False
Brown,167,./data/train/./276.txt,1,167,False
great,170,./data/train/./276.txt,1,170,False
chancellor,171,./data/train/./276.txt,1,171,False
stable,176,./data/train/./276.txt,1,176,False
economy,177,./data/train/./276.txt,1,177,False
business,179,./data/train/./276.txt,1,179,False
course,189,./data/train/./276.txt,1,189,False
petty,191,./data/train/./276.txt,1,191,False
squabbles,192,./data/train/./276.txt,1,192,False
based,193,./data/train/./276.txt,1,193,False
personal,195,./data/train/./276.txt,1,195,False
ambition.,196,./data/train/./276.txt,1,196,False
businessman,198,./data/train/./276.txt,1,198,False
whose,199,./data/train/./276.txt,1,199,False
latest,200,./data/train/./276.txt,1,200,False
venture,201,./data/train/./276.txt,1,201,False
casino,204,./data/train/./276.txt,1,204,False
Newcastle,206,./data/train/./276.txt,1,206,False
also,207,./data/train/./276.txt,1,207,False
voiced,208,./data/train/./276.txt,1,208,False
ongoing,212,./data/train/./276.txt,1,212,False
violence,213,./data/train/./276.txt,1,213,False
Iraq,215,./data/train/./276.txt,1,215,False
branded,218,./data/train/./276.txt,1,218,False
UK,220,./data/train/./276.txt,1,220,False
governments,221,./data/train/./276.txt,1,221,False
response,222,./data/train/./276.txt,1,222,False
tsunami,225,./data/train/./276.txt,1,225,False
piecemeal,227,./data/train/./276.txt,1,227,False
poor,229,./data/train/./276.txt,1,229,False
people,231,./data/train/./276.txt,1,231,False
practical,234,./data/train/./276.txt,1,234,False
pledges,238,./data/train/./276.txt,1,238,False
US,244,./data/train/./276.txt,1,244,False
forces,246,./data/train/./276.txt,1,246,False
helping,247,./data/train/./276.txt,1,247,False
-,251,./data/train/./276.txt,1,251,False
more.,255,./data/train/./276.txt,1,255,False
British,256,./data/train/./276.txt,1,256,False
Navy,257,./data/train/./276.txt,1,257,False
ships,258,./data/train/./276.txt,1,258,False
relief,262,./data/train/./276.txt,1,262,False
effort,263,./data/train/./276.txt,1,263,False
prime,266,./data/train/./276.txt,1,266,False
minister,267,./data/train/./276.txt,1,267,False
government,271,./data/train/./276.txt,1,271,False
ultimately,273,./data/train/./276.txt,1,273,False
hundreds,275,./data/train/./276.txt,1,275,False
millions,277,./data/train/./276.txt,1,277,False
pounds,279,./data/train/./276.txt,1,279,False
aid,281,./data/train/./276.txt,1,281,False
Mr,282,./data/train/./276.txt,1,282,False
Bannatyne,283,./data/train/./276.txt,1,283,False
due,285,./data/train/./276.txt,1,285,False
host,287,./data/train/./276.txt,1,287,False
new,289,./data/train/./276.txt,1,289,False
television,290,./data/train/./276.txt,1,290,False
programme,291,./data/train/./276.txt,1,291,False
also,294,./data/train/./276.txt,1,294,False
appearing,295,./data/train/./276.txt,1,295,False
business,298,./data/train/./276.txt,1,298,False
start-up,299,./data/train/./276.txt,1,299,False
programme,300,./data/train/./276.txt,1,300,False
Dragons,301,./data/train/./276.txt,1,301,False
Den,302,./data/train/./276.txt,1,302,False
spokesman,305,./data/train/./276.txt,1,305,False
insisted,306,./data/train/./276.txt,1,306,False
Labour,310,./data/train/./276.txt,1,310,False
publicity,314,./data/train/./276.txt,1,314,False
stunt,315,./data/train/./276.txt,1,315,False
development,319,./data/train/./276.txt,1,319,False
Robin,320,./data/train/./276.txt,1,320,False
Cook,321,./data/train/./276.txt,1,321,False
Mr,326,./data/train/./276.txt,1,326,False
Browns,327,./data/train/./276.txt,1,327,False
prime,328,./data/train/./276.txt,1,328,False
ministerial,329,./data/train/./276.txt,1,329,False
ambitions,330,./data/train/./276.txt,1,330,False
lunch,334,./data/train/./276.txt,1,334,False
political,336,./data/train/./276.txt,1,336,False
journalists,337,./data/train/./276.txt,1,337,False
winning,338,./data/train/./276.txt,1,338,False
election,340,./data/train/./276.txt,1,340,False
Labours,344,./data/train/./276.txt,1,344,False
election,345,./data/train/./276.txt,1,345,False
insisted,348,./data/train/./276.txt,1,348,False
recent,350,./data/train/./276.txt,1,350,False
squabbles,351,./data/train/./276.txt,1,351,False
Mr,353,./data/train/./276.txt,1,353,False
Blair,354,./data/train/./276.txt,1,354,False
Mr,356,./data/train/./276.txt,1,356,False
Brown,357,./data/train/./276.txt,1,357,False
problem,363,./data/train/./276.txt,1,363,False
adding,367,./data/train/./276.txt,1,367,False
impression,371,./data/train/./276.txt,1,371,False
governmental,373,./data/train/./276.txt,1,373,False
incompetence,374,./data/train/./276.txt,1,374,False
Mr,375,./data/train/./276.txt,1,375,False
Cook,376,./data/train/./276.txt,1,376,False
prominence,380,./data/train/./276.txt,1,380,False
matters,385,./data/train/./276.txt,1,385,False
alternative,391,./data/train/./276.txt,1,391,False
source,392,./data/train/./276.txt,1,392,False
opposition,394,./data/train/./276.txt,1,394,False
government,397,./data/train/./276.txt,1,397,False
Abstentions,401,./data/train/./276.txt,1,401,False
Party,402,./data/train/./276.txt,1,402,False
real,405,./data/train/./276.txt,1,405,False
Labour,408,./data/train/./276.txt,1,408,False
-,409,./data/train/./276.txt,1,409,False
Mr,417,./data/train/./276.txt,1,417,False
Blairs,418,./data/train/./276.txt,1,418,False
unremittingly,423,./data/train/./276.txt,1,423,False
New,424,./data/train/./276.txt,1,424,False
Labour,425,./data/train/./276.txt,1,425,False
election,426,./data/train/./276.txt,1,426,False
manifesto,427,./data/train/./276.txt,1,427,False
comments,429,./data/train/./276.txt,1,429,False
Dave,432,./data/train/./276.txt,1,432,False
Prentis,433,./data/train/./276.txt,1,433,False
leader,435,./data/train/./276.txt,1,435,False
Britains,437,./data/train/./276.txt,1,437,False
biggest,438,./data/train/./276.txt,1,438,False
union,439,./data/train/./276.txt,1,439,False
Unison,440,./data/train/./276.txt,1,440,False
Daily,443,./data/train/./276.txt,1,443,False
Record,444,./data/train/./276.txt,1,444,False
newspaper,445,./data/train/./276.txt,1,445,False
Mr,454,./data/train/./276.txt,1,454,False
Blair,455,./data/train/./276.txt,1,455,False
Labour,460,./data/train/./276.txt,1,460,False
leader,461,./data/train/./276.txt,1,461,False
Cardinal,0,./data/train/./060.txt,1,0,False
criticises,1,./data/train/./060.txt,1,1,False
Iraq,2,./data/train/./060.txt,1,2,False
war,3,./data/train/./060.txt,1,3,False
Billions,5,./data/train/./060.txt,1,5,False
pounds,7,./data/train/./060.txt,1,7,False
conflict,10,./data/train/./060.txt,1,10,False
Iraq,12,./data/train/./060.txt,1,12,False
Middle,16,./data/train/./060.txt,1,16,False
East,17,./data/train/./060.txt,1,17,False
poverty,24,./data/train/./060.txt,1,24,False
Cardinal,25,./data/train/./060.txt,1,25,False
Cormac,26,./data/train/./060.txt,1,26,False
Murphy-OConnor,27,./data/train/./060.txt,1,27,False
Catholic,34,./data/train/./060.txt,1,34,False
Church,35,./data/train/./060.txt,1,35,False
England,37,./data/train/./060.txt,1,37,False
Wales,39,./data/train/./060.txt,1,39,False
comments,42,./data/train/./060.txt,1,42,False
BBC,44,./data/train/./060.txt,1,44,False
Radio,45,./data/train/./060.txt,1,45,False
re-iterate,49,./data/train/./060.txt,1,49,False
stance,51,./data/train/./060.txt,1,51,False
Christmas,54,./data/train/./060.txt,1,54,False
Midnight,55,./data/train/./060.txt,1,55,False
Mass,56,./data/train/./060.txt,1,56,False
cardinal,58,./data/train/./060.txt,1,58,False
Christmas,61,./data/train/./060.txt,1,61,False
message,62,./data/train/./060.txt,1,62,False
denounce,64,./data/train/./060.txt,1,64,False
war,66,./data/train/./060.txt,1,66,False
Iraq,68,./data/train/./060.txt,1,68,False
terrible,71,./data/train/./060.txt,1,71,False
money,74,./data/train/./060.txt,1,74,False
Archbishop,78,./data/train/./060.txt,1,78,False
Canterbury,80,./data/train/./060.txt,1,80,False
war,87,./data/train/./060.txt,1,87,False
Speaking,88,./data/train/./060.txt,1,88,False
BBC,90,./data/train/./060.txt,1,90,False
Radio,91,./data/train/./060.txt,1,91,False
Thought,93,./data/train/./060.txt,1,93,False
Day,96,./data/train/./060.txt,1,96,False
slot,97,./data/train/./060.txt,1,97,False
criticised,99,./data/train/./060.txt,1,99,False
fact,101,./data/train/./060.txt,1,101,False
billions,103,./data/train/./060.txt,1,103,False
war,108,./data/train/./060.txt,1,108,False
instead,109,./data/train/./060.txt,1,109,False
people,115,./data/train/./060.txt,1,115,False
dire,118,./data/train/./060.txt,1,118,False
poverty,119,./data/train/./060.txt,1,119,False
malnourishment,121,./data/train/./060.txt,1,121,False
disease,123,./data/train/./060.txt,1,123,False
cardinal,125,./data/train/./060.txt,1,125,False
year,131,./data/train/./060.txt,1,131,False
campaigning,133,./data/train/./060.txt,1,133,False
history,136,./data/train/./060.txt,1,136,False
poverty,137,./data/train/./060.txt,1,137,False
added,139,./data/train/./060.txt,1,139,False
governments,142,./data/train/./060.txt,1,142,False
rich,145,./data/train/./060.txt,1,145,False
countries,146,./data/train/./060.txt,1,146,False
ready,149,./data/train/./060.txt,1,149,False
devote,151,./data/train/./060.txt,1,151,False
peace,153,./data/train/./060.txt,1,153,False
resources,155,./data/train/./060.txt,1,155,False
willing,158,./data/train/./060.txt,1,158,False
commit,160,./data/train/./060.txt,1,160,False
war,162,./data/train/./060.txt,1,162,False
new,169,./data/train/./060.txt,1,169,False
eyes,170,./data/train/./060.txt,1,170,False
new,175,./data/train/./060.txt,1,175,False
voice,176,./data/train/./060.txt,1,176,False
perhaps,178,./data/train/./060.txt,1,178,False
others,180,./data/train/./060.txt,1,180,False
us,184,./data/train/./060.txt,1,184,False
new,186,./data/train/./060.txt,1,186,False
ears.,187,./data/train/./060.txt,1,187,False
cardinal,189,./data/train/./060.txt,1,189,False
theme,194,./data/train/./060.txt,1,194,False
Friday,197,./data/train/./060.txt,1,197,False
night,198,./data/train/./060.txt,1,198,False
congregation,204,./data/train/./060.txt,1,204,False
Westminster,208,./data/train/./060.txt,1,208,False
Cathedral,209,./data/train/./060.txt,1,209,False
peace,211,./data/train/./060.txt,1,211,False
worth,213,./data/train/./060.txt,1,213,False
always,214,./data/train/./060.txt,1,214,False
striving,215,./data/train/./060.txt,1,215,False
peace,221,./data/train/./060.txt,1,221,False
cardinal,226,./data/train/./060.txt,1,226,False
war,235,./data/train/./060.txt,1,235,False
Iraq,237,./data/train/./060.txt,1,237,False
violence,238,./data/train/./060.txt,1,238,False
Holy,241,./data/train/./060.txt,1,241,False
Land,242,./data/train/./060.txt,1,242,False
horror,245,./data/train/./060.txt,1,245,False
pain,247,./data/train/./060.txt,1,247,False
death,249,./data/train/./060.txt,1,249,False
amongst,250,./data/train/./060.txt,1,250,False
poor,252,./data/train/./060.txt,1,252,False
deprived,254,./data/train/./060.txt,1,254,False
injustice,258,./data/train/./060.txt,1,258,False
thus,260,./data/train/./060.txt,1,260,False
peace?,264,./data/train/./060.txt,1,264,False
one,267,./data/train/./060.txt,1,267,False
happy,270,./data/train/./060.txt,1,270,False
Christmas,271,./data/train/./060.txt,1,271,False
fellow,274,./data/train/./060.txt,1,274,False
Christians,275,./data/train/./060.txt,1,275,False
Iraq,277,./data/train/./060.txt,1,277,False
Holy,281,./data/train/./060.txt,1,281,False
Land,282,./data/train/./060.txt,1,282,False
Africa,288,./data/train/./060.txt,1,288,False
unless,289,./data/train/./060.txt,1,289,False
whatever,294,./data/train/./060.txt,1,294,False
way,295,./data/train/./060.txt,1,295,False
us,299,./data/train/./060.txt,1,299,False
peace?,306,./data/train/./060.txt,1,306,False
Cardinal,309,./data/train/./060.txt,1,309,False
Archbishop,311,./data/train/./060.txt,1,311,False
Canterbury,313,./data/train/./060.txt,1,313,False
Dr,314,./data/train/./060.txt,1,314,False
Rowan,315,./data/train/./060.txt,1,315,False
Williams,316,./data/train/./060.txt,1,316,False
appealed,317,./data/train/./060.txt,1,317,False
weapons,320,./data/train/./060.txt,1,320,False
inspectors,321,./data/train/./060.txt,1,321,False
Iraq,328,./data/train/./060.txt,1,328,False
war,331,./data/train/./060.txt,1,331,False
Dr,333,./data/train/./060.txt,1,333,False
Williams,334,./data/train/./060.txt,1,334,False
since,336,./data/train/./060.txt,1,336,False
criticised,337,./data/train/./060.txt,1,337,False
government,339,./data/train/./060.txt,1,339,False
case,342,./data/train/./060.txt,1,342,False
war,344,./data/train/./060.txt,1,344,False
saying,345,./data/train/./060.txt,1,345,False
failure,347,./data/train/./060.txt,1,347,False
weapons,350,./data/train/./060.txt,1,350,False
mass,352,./data/train/./060.txt,1,352,False
destruction,353,./data/train/./060.txt,1,353,False
faith,356,./data/train/./060.txt,1,356,False
political,359,./data/train/./060.txt,1,359,False
system,360,./data/train/./060.txt,1,360,False
Friday,362,./data/train/./060.txt,1,362,False
Cardinal,364,./data/train/./060.txt,1,364,False
congregation,368,./data/train/./060.txt,1,368,False
peace,372,./data/train/./060.txt,1,372,False
possible,375,./data/train/./060.txt,1,375,False
real,378,./data/train/./060.txt,1,378,False
worth,381,./data/train/./060.txt,1,381,False
always,382,./data/train/./060.txt,1,382,False
striving,383,./data/train/./060.txt,1,383,False
also,396,./data/train/./060.txt,1,396,False
peace,399,./data/train/./060.txt,1,399,False
homes,402,./data/train/./060.txt,1,402,False
peace,404,./data/train/./060.txt,1,404,False
home,407,./data/train/./060.txt,1,407,False
beginning,410,./data/train/./060.txt,1,410,False
peace,412,./data/train/./060.txt,1,412,False
homes,415,./data/train/./060.txt,1,415,False
community,418,./data/train/./060.txt,1,418,False
spokesman,420,./data/train/./060.txt,1,420,False
Downing,422,./data/train/./060.txt,1,422,False
Street,423,./data/train/./060.txt,1,423,False
comment,426,./data/train/./060.txt,1,426,False
Prime,430,./data/train/./060.txt,1,430,False
Minister,431,./data/train/./060.txt,1,431,False
Tony,432,./data/train/./060.txt,1,432,False
Blair,433,./data/train/./060.txt,1,433,False
Africa,439,./data/train/./060.txt,1,439,False
top,442,./data/train/./060.txt,1,442,False
agenda,445,./data/train/./060.txt,1,445,False
Britain,447,./data/train/./060.txt,1,447,False
chairs,448,./data/train/./060.txt,1,448,False
summit,451,./data/train/./060.txt,1,451,False
next,452,./data/train/./060.txt,1,452,False
year,453,./data/train/./060.txt,1,453,False
BNP,0,./data/train/./074.txt,1,0,False
leader,1,./data/train/./074.txt,1,1,False
Nick,2,./data/train/./074.txt,1,2,False
Griffin,3,./data/train/./074.txt,1,3,False
arrested,4,./data/train/./074.txt,1,4,False
leader,6,./data/train/./074.txt,1,6,False
British,9,./data/train/./074.txt,1,9,False
National,10,./data/train/./074.txt,1,10,False
Party,11,./data/train/./074.txt,1,11,False
arrested,14,./data/train/./074.txt,1,14,False
police,19,./data/train/./074.txt,1,19,False
inquiry,20,./data/train/./074.txt,1,20,False
following,21,./data/train/./074.txt,1,21,False
screening,23,./data/train/./074.txt,1,23,False
BBC,26,./data/train/./074.txt,1,26,False
documentary,27,./data/train/./074.txt,1,27,False
party,29,./data/train/./074.txt,1,29,False
spokesman,30,./data/train/./074.txt,1,30,False
Nick,32,./data/train/./074.txt,1,32,False
Griffin,33,./data/train/./074.txt,1,33,False
arrested,35,./data/train/./074.txt,1,35,False
Tuesday,37,./data/train/./074.txt,1,37,False
morning,38,./data/train/./074.txt,1,38,False
suspicion,40,./data/train/./074.txt,1,40,False
incitement,42,./data/train/./074.txt,1,42,False
commit,44,./data/train/./074.txt,1,44,False
racial,45,./data/train/./074.txt,1,45,False
hatred,46,./data/train/./074.txt,1,46,False
West,47,./data/train/./074.txt,1,47,False
Yorkshire,48,./data/train/./074.txt,1,48,False
police,49,./data/train/./074.txt,1,49,False
confirmed,50,./data/train/./074.txt,1,50,False
arrested,53,./data/train/./074.txt,1,53,False
outside,58,./data/train/./074.txt,1,58,False
area,60,./data/train/./074.txt,1,60,False
BNP,61,./data/train/./074.txt,1,61,False
founding,62,./data/train/./074.txt,1,62,False
chairman,63,./data/train/./074.txt,1,63,False
