All-Words,end,filename,n-gram,start,classtype
seminar:,86,./cleanfiles/003.txt,1,86,False
"""Clearly,",87,./cleanfiles/003.txt,1,87,False
one,88,./cleanfiles/003.txt,1,88,False
things,91,./cleanfiles/003.txt,1,91,False
future,98,./cleanfiles/003.txt,1,98,False
period,103,./cleanfiles/003.txt,1,103,False
payment,105,./cleanfiles/003.txt,1,105,False
maternity,107,./cleanfiles/003.txt,1,107,False
beyond,109,./cleanfiles/003.txt,1,109,False
first,111,./cleanfiles/003.txt,1,111,False
six,112,./cleanfiles/003.txt,1,112,False
months,113,./cleanfiles/003.txt,1,113,False
second,116,./cleanfiles/003.txt,1,116,False
six,117,./cleanfiles/003.txt,1,117,False
months.,118,./cleanfiles/003.txt,1,118,False
"""We",119,./cleanfiles/003.txt,1,119,False
looking,121,./cleanfiles/003.txt,1,121,False
quickly,124,./cleanfiles/003.txt,1,124,False
"that,",128,./cleanfiles/003.txt,1,128,False
obviously,130,./cleanfiles/003.txt,1,130,False
implications,134,./cleanfiles/003.txt,1,134,False
taxpayer,137,./cleanfiles/003.txt,1,137,False
reimburses,138,./cleanfiles/003.txt,1,138,False
employers,140,./cleanfiles/003.txt,1,140,False
"that.""",145,./cleanfiles/003.txt,1,145,False
Ms,146,./cleanfiles/003.txt,1,146,False
Hewitt,147,./cleanfiles/003.txt,1,147,True
also,148,./cleanfiles/003.txt,1,148,False
new,151,./cleanfiles/003.txt,1,151,False
women,155,./cleanfiles/003.txt,1,155,False
male,161,./cleanfiles/003.txt,1,161,False
dominated,162,./cleanfiles/003.txt,1,162,False
"sectors,",163,./cleanfiles/003.txt,1,163,False
saying,164,./cleanfiles/003.txt,1,164,False
sexism,165,./cleanfiles/003.txt,1,165,False
still,169,./cleanfiles/003.txt,1,169,False
preventing,170,./cleanfiles/003.txt,1,170,False
women,171,./cleanfiles/003.txt,1,171,False
reaching,172,./cleanfiles/003.txt,1,172,False
full,174,./cleanfiles/003.txt,1,174,False
potential.,175,./cleanfiles/003.txt,1,175,False
Plans,176,./cleanfiles/003.txt,1,176,False
funding,178,./cleanfiles/003.txt,1,178,False
universities,180,./cleanfiles/003.txt,1,180,False
female,183,./cleanfiles/003.txt,1,183,False
science,184,./cleanfiles/003.txt,1,184,False
engineering,186,./cleanfiles/003.txt,1,186,False
graduates,187,./cleanfiles/003.txt,1,187,False
jobs,189,./cleanfiles/003.txt,1,189,False
"""taster",191,./cleanfiles/003.txt,1,191,False
"courses""",192,./cleanfiles/003.txt,1,192,False
men,194,./cleanfiles/003.txt,1,194,False
women,196,./cleanfiles/003.txt,1,196,False
non-traditional,198,./cleanfiles/003.txt,1,198,False
jobs.,199,./cleanfiles/003.txt,1,199,False
Women,200,./cleanfiles/003.txt,1,200,False
full-time,202,./cleanfiles/003.txt,1,202,False
19%,205,./cleanfiles/003.txt,1,205,False
less,206,./cleanfiles/003.txt,1,206,False
"men,",208,./cleanfiles/003.txt,1,208,False
according,209,./cleanfiles/003.txt,1,209,False
Equal,212,./cleanfiles/003.txt,1,212,False
Opportunities,213,./cleanfiles/003.txt,1,213,False
Commission,214,./cleanfiles/003.txt,1,214,False
(EOC).,215,./cleanfiles/003.txt,1,215,False
minister,217,./cleanfiles/003.txt,1,217,False
delegates,219,./cleanfiles/003.txt,1,219,False
getting,221,./cleanfiles/003.txt,1,221,False
"""career",224,./cleanfiles/003.txt,1,224,False
"sexism""",225,./cleanfiles/003.txt,1,225,False
vital,227,./cleanfiles/003.txt,1,227,False
closing,229,./cleanfiles/003.txt,1,229,False
gender,231,./cleanfiles/003.txt,1,231,False
gap.,233,./cleanfiles/003.txt,1,233,False
"""Career",234,./cleanfiles/003.txt,1,234,False
sexism,235,./cleanfiles/003.txt,1,235,False
limits,236,./cleanfiles/003.txt,1,236,False
opportunities,237,./cleanfiles/003.txt,1,237,False
women,239,./cleanfiles/003.txt,1,239,False
ages,242,./cleanfiles/003.txt,1,242,False
prevents,244,./cleanfiles/003.txt,1,244,False
achieving,247,./cleanfiles/003.txt,1,247,False
full,249,./cleanfiles/003.txt,1,249,False
potential.,250,./cleanfiles/003.txt,1,250,False
"""It",251,./cleanfiles/003.txt,1,251,False
simply,253,./cleanfiles/003.txt,1,253,False
wrong,254,./cleanfiles/003.txt,1,254,False
assume,256,./cleanfiles/003.txt,1,256,False
someone,257,./cleanfiles/003.txt,1,257,False
cannot,258,./cleanfiles/003.txt,1,258,False
job,261,./cleanfiles/003.txt,1,261,False
"sex,""",267,./cleanfiles/003.txt,1,267,False
said.,269,./cleanfiles/003.txt,1,269,False
"Earlier,",270,./cleanfiles/003.txt,1,270,False
BBC,273,./cleanfiles/003.txt,1,273,False
Radio,274,./cleanfiles/003.txt,1,274,False
4's,275,./cleanfiles/003.txt,1,275,False
Today,276,./cleanfiles/003.txt,1,276,False
programme:,277,./cleanfiles/003.txt,1,277,False
"""What",278,./cleanfiles/003.txt,1,278,False
talking,281,./cleanfiles/003.txt,1,281,False
fact,286,./cleanfiles/003.txt,1,286,False
six,289,./cleanfiles/003.txt,1,289,False
20,292,./cleanfiles/003.txt,1,292,False
women,293,./cleanfiles/003.txt,1,293,False
jobs,296,./cleanfiles/003.txt,1,296,False
low-paid,299,./cleanfiles/003.txt,1,299,False
typically,301,./cleanfiles/003.txt,1,301,False
dominated,302,./cleanfiles/003.txt,1,302,False
"women,",304,./cleanfiles/003.txt,1,304,False
segregated,310,./cleanfiles/003.txt,1,310,False
employment.,311,./cleanfiles/003.txt,1,311,False
"""Unfortunately,",312,./cleanfiles/003.txt,1,312,False
"cases,",315,./cleanfiles/003.txt,1,315,False
reflects,317,./cleanfiles/003.txt,1,317,False
old-fashioned,319,./cleanfiles/003.txt,1,319,False
stereotypical,321,./cleanfiles/003.txt,1,321,False
ideas,322,./cleanfiles/003.txt,1,322,False
appropriate,325,./cleanfiles/003.txt,1,325,False
jobs,326,./cleanfiles/003.txt,1,326,False
"women,",328,./cleanfiles/003.txt,1,328,False
indeed,330,./cleanfiles/003.txt,1,330,False
men.,332,./cleanfiles/003.txt,1,332,False
"""Career",333,./cleanfiles/003.txt,1,333,False
sexism,334,./cleanfiles/003.txt,1,334,False
saying,337,./cleanfiles/003.txt,1,337,False
"engineering,",339,./cleanfiles/003.txt,1,339,False
"instance,",341,./cleanfiles/003.txt,1,341,False
10%,344,./cleanfiles/003.txt,1,344,False
employees,346,./cleanfiles/003.txt,1,346,False
"women,",348,./cleanfiles/003.txt,1,348,False
really,350,./cleanfiles/003.txt,1,350,False
male-dominated,352,./cleanfiles/003.txt,1,352,False
industry.,353,./cleanfiles/003.txt,1,353,False
Construction,354,./cleanfiles/003.txt,1,354,False
even,356,./cleanfiles/003.txt,1,356,False
worse.,357,./cleanfiles/003.txt,1,357,False
"""But",358,./cleanfiles/003.txt,1,358,False
also,361,./cleanfiles/003.txt,1,361,False
saying,363,./cleanfiles/003.txt,1,363,False
childcare,364,./cleanfiles/003.txt,1,364,False
jobs,365,./cleanfiles/003.txt,1,365,False
really,367,./cleanfiles/003.txt,1,367,False
women,370,./cleanfiles/003.txt,1,370,False
suitable,373,./cleanfiles/003.txt,1,373,False
men.,375,./cleanfiles/003.txt,1,375,False
Career,376,./cleanfiles/003.txt,1,376,False
sexism,377,./cleanfiles/003.txt,1,377,False
"ways.""",380,./cleanfiles/003.txt,1,380,False
added,382,./cleanfiles/003.txt,1,382,False
"made,",388,./cleanfiles/003.txt,1,388,False
still,391,./cleanfiles/003.txt,1,391,False
gap,393,./cleanfiles/003.txt,1,393,False
figures.,396,./cleanfiles/003.txt,1,396,False
"""The",397,./cleanfiles/003.txt,1,397,False
average,398,./cleanfiles/003.txt,1,398,False
woman,399,./cleanfiles/003.txt,1,399,False
working,400,./cleanfiles/003.txt,1,400,False
full-time,401,./cleanfiles/003.txt,1,401,False
80p,406,./cleanfiles/003.txt,1,406,False
every,408,./cleanfiles/003.txt,1,408,False
pound,409,./cleanfiles/003.txt,1,409,False
earning.,413,./cleanfiles/003.txt,1,413,False
women,415,./cleanfiles/003.txt,1,415,False
working,416,./cleanfiles/003.txt,1,416,False
part-time,417,./cleanfiles/003.txt,1,417,False
"60p.""",420,./cleanfiles/003.txt,1,420,False
Department,422,./cleanfiles/003.txt,1,422,False
Trade,424,./cleanfiles/003.txt,1,424,False
Industry,426,./cleanfiles/003.txt,1,426,False
also,428,./cleanfiles/003.txt,1,428,False
funding,430,./cleanfiles/003.txt,1,430,False
new,434,./cleanfiles/003.txt,1,434,False
experts,436,./cleanfiles/003.txt,1,436,False
panel,437,./cleanfiles/003.txt,1,437,False
TUC.,441,./cleanfiles/003.txt,1,441,False
hundreds,449,./cleanfiles/003.txt,1,449,False
companies,451,./cleanfiles/003.txt,1,451,False
equal,453,./cleanfiles/003.txt,1,453,False
wage,454,./cleanfiles/003.txt,1,454,False
policies.,455,./cleanfiles/003.txt,1,455,False
Research,456,./cleanfiles/003.txt,1,456,False
conducted,457,./cleanfiles/003.txt,1,457,False
EOC,460,./cleanfiles/003.txt,1,460,False
year,462,./cleanfiles/003.txt,1,462,False
revealed,463,./cleanfiles/003.txt,1,463,False
many,465,./cleanfiles/003.txt,1,465,False
Britons,466,./cleanfiles/003.txt,1,466,False
gap,470,./cleanfiles/003.txt,1,470,False
men,472,./cleanfiles/003.txt,1,472,False
women,474,./cleanfiles/003.txt,1,474,False
result,477,./cleanfiles/003.txt,1,477,False
"""natural",479,./cleanfiles/003.txt,1,479,False
"differences""",480,./cleanfiles/003.txt,1,480,False
sexes.,483,./cleanfiles/003.txt,1,483,False
Women,484,./cleanfiles/003.txt,1,484,False
less,486,./cleanfiles/003.txt,1,486,False
10%,488,./cleanfiles/003.txt,1,488,False
top,491,./cleanfiles/003.txt,1,491,False
positions,492,./cleanfiles/003.txt,1,492,False
FTSE,494,./cleanfiles/003.txt,1,494,False
100,495,./cleanfiles/003.txt,1,495,False
"companies,",496,./cleanfiles/003.txt,1,496,False
"police,",498,./cleanfiles/003.txt,1,498,False
judiciary,500,./cleanfiles/003.txt,1,500,False
"unions,",503,./cleanfiles/003.txt,1,503,False
according,504,./cleanfiles/003.txt,1,504,False
figures.,507,./cleanfiles/003.txt,1,507,False
women,510,./cleanfiles/003.txt,1,510,False
half,514,./cleanfiles/003.txt,1,514,False
income,516,./cleanfiles/003.txt,1,516,False
male,519,./cleanfiles/003.txt,1,519,False
counterparts,520,./cleanfiles/003.txt,1,520,False
average.,522,./cleanfiles/003.txt,1,522,False
Watchdog,0,./cleanfiles/002.txt,1,0,False
probes,1,./cleanfiles/002.txt,1,1,False
e-mail,2,./cleanfiles/002.txt,1,2,False
deletions,3,./cleanfiles/002.txt,1,3,False
information,5,./cleanfiles/002.txt,1,5,False
commissioner,6,./cleanfiles/002.txt,1,6,False
urgently,10,./cleanfiles/002.txt,1,10,False
asking,11,./cleanfiles/002.txt,1,11,False
details,13,./cleanfiles/002.txt,1,13,False
Cabinet,15,./cleanfiles/002.txt,1,15,False
Office,16,./cleanfiles/002.txt,1,16,False
telling,18,./cleanfiles/002.txt,1,18,False
staff,19,./cleanfiles/002.txt,1,19,False
delete,21,./cleanfiles/002.txt,1,21,False
e-mails,22,./cleanfiles/002.txt,1,22,False
three,25,./cleanfiles/002.txt,1,25,False
months,26,./cleanfiles/002.txt,1,26,False
old.,27,./cleanfiles/002.txt,1,27,False
Richard,28,./cleanfiles/002.txt,1,28,False
Thomas,29,./cleanfiles/002.txt,1,29,False
"""totally",30,./cleanfiles/002.txt,1,30,False
"condemned""",31,./cleanfiles/002.txt,1,31,False
deletion,33,./cleanfiles/002.txt,1,33,False
e-mails,35,./cleanfiles/002.txt,1,35,False
disclosure,39,./cleanfiles/002.txt,1,39,False
freedom,41,./cleanfiles/002.txt,1,41,False
information,43,./cleanfiles/002.txt,1,43,False
laws,44,./cleanfiles/002.txt,1,44,False
coming,45,./cleanfiles/002.txt,1,45,False
1,49,./cleanfiles/002.txt,1,49,False
January.,50,./cleanfiles/002.txt,1,50,False
Government,51,./cleanfiles/002.txt,1,51,False
guidance,52,./cleanfiles/002.txt,1,52,False
e-mails,54,./cleanfiles/002.txt,1,54,False
deleted,58,./cleanfiles/002.txt,1,58,False
"""no",62,./cleanfiles/002.txt,1,62,False
current,63,./cleanfiles/002.txt,1,63,False
"purpose"",",64,./cleanfiles/002.txt,1,64,False
Mr,65,./cleanfiles/002.txt,1,65,False
Thomas,66,./cleanfiles/002.txt,1,66,False
said.,67,./cleanfiles/002.txt,1,67,False
Tories,69,./cleanfiles/002.txt,1,69,False
Lib,72,./cleanfiles/002.txt,1,72,False
Dems,73,./cleanfiles/002.txt,1,73,False
questioned,75,./cleanfiles/002.txt,1,75,False
timing,77,./cleanfiles/002.txt,1,77,False
new,80,./cleanfiles/002.txt,1,80,False
rules.,81,./cleanfiles/002.txt,1,81,False
Tory,82,./cleanfiles/002.txt,1,82,False
leader,83,./cleanfiles/002.txt,1,83,False
Michael,84,./cleanfiles/002.txt,1,84,False
Howard,85,./cleanfiles/002.txt,1,85,False
Tony,89,./cleanfiles/002.txt,1,89,False
Blair,90,./cleanfiles/002.txt,1,90,False
demanding,91,./cleanfiles/002.txt,1,91,False
explanation,93,./cleanfiles/002.txt,1,93,False
new,96,./cleanfiles/002.txt,1,96,False
rules,97,./cleanfiles/002.txt,1,97,False
e-mail,99,./cleanfiles/002.txt,1,99,False
retention.,100,./cleanfiles/002.txt,1,100,False
Monday,102,./cleanfiles/002.txt,1,102,False
Lib,103,./cleanfiles/002.txt,1,103,False
Dem,104,./cleanfiles/002.txt,1,104,False
constitutional,105,./cleanfiles/002.txt,1,105,False
affairs,106,./cleanfiles/002.txt,1,106,False
committee,107,./cleanfiles/002.txt,1,107,False
chairman,108,./cleanfiles/002.txt,1,108,False
Alan,109,./cleanfiles/002.txt,1,109,False
Beith,110,./cleanfiles/002.txt,1,110,False
deletion,114,./cleanfiles/002.txt,1,114,False
millions,116,./cleanfiles/002.txt,1,116,False
government,118,./cleanfiles/002.txt,1,118,False
e-mails,119,./cleanfiles/002.txt,1,119,False
ability,123,./cleanfiles/002.txt,1,123,False
key,125,./cleanfiles/002.txt,1,125,False
probes,126,./cleanfiles/002.txt,1,126,False
Hutton,129,./cleanfiles/002.txt,1,129,False
Inquiry.,130,./cleanfiles/002.txt,1,130,False
timing,132,./cleanfiles/002.txt,1,132,False
new,135,./cleanfiles/002.txt,1,135,False
rules,136,./cleanfiles/002.txt,1,136,False
Freedom,140,./cleanfiles/002.txt,1,140,False
Information,142,./cleanfiles/002.txt,1,142,False
Act,143,./cleanfiles/002.txt,1,143,False
forces,146,./cleanfiles/002.txt,1,146,False
"""too",148,./cleanfiles/002.txt,1,148,False
unlikely,149,./cleanfiles/002.txt,1,149,False
"coincidence"",",154,./cleanfiles/002.txt,1,154,False
Mr,155,./cleanfiles/002.txt,1,155,False
Beith,156,./cleanfiles/002.txt,1,156,False
said.,157,./cleanfiles/002.txt,1,157,False
Cabinet,160,./cleanfiles/002.txt,1,160,False
Office,161,./cleanfiles/002.txt,1,161,False
spokeswoman,162,./cleanfiles/002.txt,1,162,False
new,170,./cleanfiles/002.txt,1,170,False
laws,171,./cleanfiles/002.txt,1,171,False
"""the",173,./cleanfiles/002.txt,1,173,False
destruction,174,./cleanfiles/002.txt,1,174,False
important,176,./cleanfiles/002.txt,1,176,False
"records"".",177,./cleanfiles/002.txt,1,177,False
Mr,178,./cleanfiles/002.txt,1,178,False
Beith,179,./cleanfiles/002.txt,1,179,False
urged,180,./cleanfiles/002.txt,1,180,False
information,182,./cleanfiles/002.txt,1,182,False
commissioner,183,./cleanfiles/002.txt,1,183,False
"""e-mail",189,./cleanfiles/002.txt,1,189,False
"regime""",190,./cleanfiles/002.txt,1,190,False
"""support",192,./cleanfiles/002.txt,1,192,False
freedom,194,./cleanfiles/002.txt,1,194,False
information,196,./cleanfiles/002.txt,1,196,False
"regime"".",197,./cleanfiles/002.txt,1,197,False
Mr,198,./cleanfiles/002.txt,1,198,False
Thomas,199,./cleanfiles/002.txt,1,199,False
said:,200,./cleanfiles/002.txt,1,200,False
"""The",201,./cleanfiles/002.txt,1,201,False
new,202,./cleanfiles/002.txt,1,202,False
Act,203,./cleanfiles/002.txt,1,203,False
Parliament,205,./cleanfiles/002.txt,1,205,False
records,213,./cleanfiles/002.txt,1,213,False
disclosure,219,./cleanfiles/002.txt,1,219,False
criminal,222,./cleanfiles/002.txt,1,222,False
"offence.""",223,./cleanfiles/002.txt,1,223,False
already,228,./cleanfiles/002.txt,1,228,False
guidance,230,./cleanfiles/002.txt,1,230,False
retention,233,./cleanfiles/002.txt,1,233,False
e-mails,235,./cleanfiles/002.txt,1,235,False
code,239,./cleanfiles/002.txt,1,239,False
lord,244,./cleanfiles/002.txt,1,244,False
chancellor.,245,./cleanfiles/002.txt,1,245,False
e-mails,247,./cleanfiles/002.txt,1,247,False
subject,249,./cleanfiles/002.txt,1,249,False
freedom,252,./cleanfiles/002.txt,1,252,False
information,254,./cleanfiles/002.txt,1,254,False
"laws,",255,./cleanfiles/002.txt,1,255,False
important,258,./cleanfiles/002.txt,1,258,False
thing,259,./cleanfiles/002.txt,1,259,False
content,262,./cleanfiles/002.txt,1,262,False
"e-mail,",265,./cleanfiles/002.txt,1,265,False
Mr,267,./cleanfiles/002.txt,1,267,False
Thomas.,268,./cleanfiles/002.txt,1,268,False
"""If",269,./cleanfiles/002.txt,1,269,False
"retain,",272,./cleanfiles/002.txt,1,272,False
long-standing,277,./cleanfiles/002.txt,1,277,False
principle,278,./cleanfiles/002.txt,1,278,False
civil,281,./cleanfiles/002.txt,1,281,False
public,284,./cleanfiles/002.txt,1,284,False
authorities.,285,./cleanfiles/002.txt,1,285,False
It's,286,./cleanfiles/002.txt,1,286,False
you've,289,./cleanfiles/002.txt,1,289,False
particular,296,./cleanfiles/002.txt,1,296,False
legitimate,302,./cleanfiles/002.txt,1,302,False
it.,305,./cleanfiles/002.txt,1,305,False
"""But",306,./cleanfiles/002.txt,1,306,False
deliberate,308,./cleanfiles/002.txt,1,308,False
destruction,309,./cleanfiles/002.txt,1,309,False
possibility,313,./cleanfiles/002.txt,1,313,False
later,315,./cleanfiles/002.txt,1,315,False
disclosure,316,./cleanfiles/002.txt,1,316,False
totally,320,./cleanfiles/002.txt,1,320,False
"condemned.""",321,./cleanfiles/002.txt,1,321,False
Freedom,323,./cleanfiles/002.txt,1,323,False
Information,325,./cleanfiles/002.txt,1,325,False
Act,326,./cleanfiles/002.txt,1,326,False
"England,",329,./cleanfiles/002.txt,1,329,False
Wales,330,./cleanfiles/002.txt,1,330,False
Northern,332,./cleanfiles/002.txt,1,332,False
Ireland,333,./cleanfiles/002.txt,1,333,False
next,335,./cleanfiles/002.txt,1,335,False
year.,336,./cleanfiles/002.txt,1,336,False
Similar,337,./cleanfiles/002.txt,1,337,False
Scotland.,348,./cleanfiles/002.txt,1,348,False
public,352,./cleanfiles/002.txt,1,352,False
right,355,./cleanfiles/002.txt,1,355,False
access,357,./cleanfiles/002.txt,1,357,False
information,359,./cleanfiles/002.txt,1,359,False
"100,000",363,./cleanfiles/002.txt,1,363,False
public,364,./cleanfiles/002.txt,1,364,False
"bodies,",365,./cleanfiles/002.txt,1,365,False
subject,366,./cleanfiles/002.txt,1,366,False
various,368,./cleanfiles/002.txt,1,368,False
exemptions.,369,./cleanfiles/002.txt,1,369,False
implementation,371,./cleanfiles/002.txt,1,371,False
monitored,374,./cleanfiles/002.txt,1,374,False
information,377,./cleanfiles/002.txt,1,377,False
commissioner.,378,./cleanfiles/002.txt,1,378,False
Labour,0,./cleanfiles/001.txt,1,0,False
maternity,2,./cleanfiles/001.txt,1,2,False
Maternity,5,./cleanfiles/001.txt,1,5,False
new,8,./cleanfiles/001.txt,1,8,False
mothers,9,./cleanfiles/001.txt,1,9,False
"£1,400",14,./cleanfiles/001.txt,1,14,False
new,18,./cleanfiles/001.txt,1,18,False
proposals,19,./cleanfiles/001.txt,1,19,False
Trade,23,./cleanfiles/001.txt,1,23,False
Industry,25,./cleanfiles/001.txt,1,25,False
Secretary,26,./cleanfiles/001.txt,1,26,False
Patricia,27,./cleanfiles/001.txt,1,27,False
Hewitt.,28,./cleanfiles/001.txt,1,28,False
nine,38,./cleanfiles/001.txt,1,38,False
months,39,./cleanfiles/001.txt,1,39,False
"2007,",41,./cleanfiles/001.txt,1,41,False
Ms,42,./cleanfiles/001.txt,1,42,False
Hewitt,43,./cleanfiles/001.txt,1,43,True
GMTV's,45,./cleanfiles/001.txt,1,45,False
Sunday,46,./cleanfiles/001.txt,1,46,False
programme.,47,./cleanfiles/001.txt,1,47,False
letting,51,./cleanfiles/001.txt,1,51,False
maternity,52,./cleanfiles/001.txt,1,52,False
fathers,57,./cleanfiles/001.txt,1,57,False
extending,59,./cleanfiles/001.txt,1,59,False
rights,60,./cleanfiles/001.txt,1,60,False
parents,62,./cleanfiles/001.txt,1,62,False
older,64,./cleanfiles/001.txt,1,64,False
children.,65,./cleanfiles/001.txt,1,65,False
Tories,67,./cleanfiles/001.txt,1,67,False
dismissed,68,./cleanfiles/001.txt,1,68,False
maternity,70,./cleanfiles/001.txt,1,70,False
"""desperate"",",74,./cleanfiles/001.txt,1,74,False
Liberal,77,./cleanfiles/001.txt,1,77,False
Democrats,78,./cleanfiles/001.txt,1,78,False
misdirected.,82,./cleanfiles/001.txt,1,82,False
Ms,83,./cleanfiles/001.txt,1,83,False
Hewitt,84,./cleanfiles/001.txt,1,84,True
said:,85,./cleanfiles/001.txt,1,85,False
"""We",86,./cleanfiles/001.txt,1,86,False
already,88,./cleanfiles/001.txt,1,88,False
length,91,./cleanfiles/001.txt,1,91,False
maternity,93,./cleanfiles/001.txt,1,93,False
"pay,",94,./cleanfiles/001.txt,1,94,False
13,97,./cleanfiles/001.txt,1,97,False
weeks,98,./cleanfiles/001.txt,1,98,False
"elected,",102,./cleanfiles/001.txt,1,102,False
already,105,./cleanfiles/001.txt,1,105,False
26,110,./cleanfiles/001.txt,1,110,False
weeks.,111,./cleanfiles/001.txt,1,111,False
"""We",112,./cleanfiles/001.txt,1,112,False
going,114,./cleanfiles/001.txt,1,114,False
nine,120,./cleanfiles/001.txt,1,120,False
months,121,./cleanfiles/001.txt,1,121,False
2007,123,./cleanfiles/001.txt,1,123,False
aim,126,./cleanfiles/001.txt,1,126,False
right,131,./cleanfiles/001.txt,1,131,False
full,135,./cleanfiles/001.txt,1,135,False
12,136,./cleanfiles/001.txt,1,136,False
months,137,./cleanfiles/001.txt,1,137,False
next,143,./cleanfiles/001.txt,1,143,False
"Parliament.""",144,./cleanfiles/001.txt,1,144,False
new,147,./cleanfiles/001.txt,1,147,False
mothers,148,./cleanfiles/001.txt,1,148,False
already,150,./cleanfiles/001.txt,1,150,False
entitled,151,./cleanfiles/001.txt,1,151,False
12,153,./cleanfiles/001.txt,1,153,False
months,154,./cleanfiles/001.txt,1,154,False
"leave,",155,./cleanfiles/001.txt,1,155,False
many,158,./cleanfiles/001.txt,1,158,False
women,159,./cleanfiles/001.txt,1,159,False
six,166,./cleanfiles/001.txt,1,166,False
months,169,./cleanfiles/001.txt,1,169,False
paid.,171,./cleanfiles/001.txt,1,171,False
"""We",172,./cleanfiles/001.txt,1,172,False
firm,176,./cleanfiles/001.txt,1,176,False
commitment.,177,./cleanfiles/001.txt,1,177,False
definitely,180,./cleanfiles/001.txt,1,180,False
maternity,183,./cleanfiles/001.txt,1,183,False
"pay,",184,./cleanfiles/001.txt,1,184,False
six,187,./cleanfiles/001.txt,1,187,False
months,188,./cleanfiles/001.txt,1,188,False
nine,194,./cleanfiles/001.txt,1,194,False
"months,",195,./cleanfiles/001.txt,1,195,False
that's,196,./cleanfiles/001.txt,1,196,False
extra,198,./cleanfiles/001.txt,1,198,False
"£1,400.""",199,./cleanfiles/001.txt,1,199,False
ministers,202,./cleanfiles/001.txt,1,202,False
proposals,207,./cleanfiles/001.txt,1,207,False
fathers,211,./cleanfiles/001.txt,1,211,False
partner's,219,./cleanfiles/001.txt,1,219,False
maternity,220,./cleanfiles/001.txt,1,220,False
"period,",224,./cleanfiles/001.txt,1,224,False
extending,226,./cleanfiles/001.txt,1,226,False
rights,228,./cleanfiles/001.txt,1,228,False
flexible,230,./cleanfiles/001.txt,1,230,False
working,231,./cleanfiles/001.txt,1,231,False
carers,233,./cleanfiles/001.txt,1,233,False
parents,235,./cleanfiles/001.txt,1,235,False
older,237,./cleanfiles/001.txt,1,237,False
children.,238,./cleanfiles/001.txt,1,238,False
Shadow,240,./cleanfiles/001.txt,1,240,False
Secretary,241,./cleanfiles/001.txt,1,241,False
State,243,./cleanfiles/001.txt,1,243,False
"Family,",246,./cleanfiles/001.txt,1,246,False
Theresa,247,./cleanfiles/001.txt,1,247,False
"May,",248,./cleanfiles/001.txt,1,248,False
said:,249,./cleanfiles/001.txt,1,249,False
"""These",250,./cleanfiles/001.txt,1,250,False
Gordon,255,./cleanfiles/001.txt,1,255,False
Brown,256,./cleanfiles/001.txt,1,256,True
pre-budget,259,./cleanfiles/001.txt,1,259,False
December,262,./cleanfiles/001.txt,1,262,False
Tony,264,./cleanfiles/001.txt,1,264,False
Blair,265,./cleanfiles/001.txt,1,265,False
recycling,268,./cleanfiles/001.txt,1,268,False
desperate,272,./cleanfiles/001.txt,1,272,False
