All-Words,end,filename,n-gram,start,classtype
Audit,224,./128.txt,1,224,False
Office,225,./128.txt,1,225,False
saying,226,./128.txt,1,226,False
decisions,227,./128.txt,1,227,False
tax,229,./128.txt,1,229,False
spending,231,./128.txt,1,231,False
ministers,236,./128.txt,1,236,False
economists,238,./128.txt,1,238,False
forecasts,241,./128.txt,1,241,False
public,243,./128.txt,1,243,False
finances,244,./128.txt,1,244,False
wishful,246,./128.txt,1,246,False
thinking,247,./128.txt,1,247,False
BBC,248,./128.txt,1,248,False
economic,249,./128.txt,1,249,False
editor,250,./128.txt,1,250,False
Evan,251,./128.txt,1,251,False
Davis,252,./128.txt,1,252,False
figures,255,./128.txt,1,255,False
plausible,257,./128.txt,1,257,False
also,259,./128.txt,1,259,False
gamble,261,./128.txt,1,261,False
Browns,263,./128.txt,1,263,False
insistence,264,./128.txt,1,264,False
gloating,268,./128.txt,1,268,False
pointed,271,./128.txt,1,271,False
rebuttal,272,./128.txt,1,272,False
warning,275,./128.txt,1,275,False
new,277,./128.txt,1,277,False
European,278,./128.txt,1,278,False
Commissioner,279,./128.txt,1,279,False
Peter,280,./128.txt,1,280,False
Mandelson,281,./128.txt,1,281,False
speech,284,./128.txt,1,284,False
childcare,290,./128.txt,1,290,False
strategy,291,./128.txt,1,291,False
Labour,294,./128.txt,1,294,False
next,297,./128.txt,1,297,False
election,298,./128.txt,1,298,False
cash,303,./128.txt,1,303,False
injection,304,./128.txt,1,304,False
maternity,308,./128.txt,1,308,False
six,311,./128.txt,1,311,False
months,312,./128.txt,1,312,False
nine,314,./128.txt,1,314,False
parents,316,./128.txt,1,316,False
able,317,./128.txt,1,317,False
mother,323,./128.txt,1,323,False
father,326,./128.txt,1,326,False
also,328,./128.txt,1,328,False
free,332,./128.txt,1,332,False
nursery,333,./128.txt,1,333,False
education,334,./128.txt,1,334,False
three,336,./128.txt,1,336,False
four-year-olds,338,./128.txt,1,338,False
hours,341,./128.txt,1,341,False
April,343,./128.txt,1,343,False
funds,346,./128.txt,1,346,False
schools,352,./128.txt,1,352,False
children,361,./128.txt,1,361,False
parents,364,./128.txt,1,364,False
Taken,368,./128.txt,1,368,False
together,369,./128.txt,1,369,False
welfare,375,./128.txt,1,375,False
state,376,./128.txt,1,376,False
truly,379,./128.txt,1,379,False
family-friendly,380,./128.txt,1,380,False
first,383,./128.txt,1,383,False
history,387,./128.txt,1,387,False
Brown,390,./128.txt,1,390,False
also,392,./128.txt,1,392,False
cash,395,./128.txt,1,395,False
hand-out,396,./128.txt,1,396,False
older,398,./128.txt,1,398,False
pensioners,399,./128.txt,1,399,False
payments,401,./128.txt,1,401,False
winter,411,./128.txt,1,411,False
fuel,412,./128.txt,1,412,False
allowance,413,./128.txt,1,413,False
ministers,417,./128.txt,1,417,False
council,421,./128.txt,1,421,False
tax,422,./128.txt,1,422,False
next,426,./128.txt,1,426,False
year,427,./128.txt,1,427,False
chancellor,429,./128.txt,1,429,False
providing,433,./128.txt,1,433,False
extra,435,./128.txt,1,435,False
local,438,./128.txt,1,438,False
councils,439,./128.txt,1,439,False
money,441,./128.txt,1,441,False
government,447,./128.txt,1,447,False
departments,448,./128.txt,1,448,False
health,451,./128.txt,1,451,False
education,453,./128.txt,1,453,False
Brown,455,./128.txt,1,455,False
two,463,./128.txt,1,463,False
fiscal,464,./128.txt,1,464,False
rules,465,./128.txt,1,465,False
invest,471,./128.txt,1,471,False
debt,474,./128.txt,1,474,False
low,475,./128.txt,1,475,False
sustainable,477,./128.txt,1,477,False
economic,482,./128.txt,1,482,False
next,486,./128.txt,1,486,False
Borrowing,487,./128.txt,1,487,False
figures,488,./128.txt,1,488,False
less,495,./128.txt,1,495,False
Marchs,501,./128.txt,1,501,False
already,504,./128.txt,1,504,False
Office,508,./128.txt,1,508,False
National,510,./128.txt,1,510,False
Statistics,511,./128.txt,1,511,False
Borrowing,512,./128.txt,1,512,False
still,525,./128.txt,1,525,False
Brown,530,./128.txt,1,530,False
March,534,./128.txt,1,534,False
Inflation,536,./128.txt,1,536,False
next,540,./128.txt,1,540,False
year,541,./128.txt,1,541,False
years,546,./128.txt,1,546,False
Brown,550,./128.txt,1,550,False
also,553,./128.txt,1,553,False
pledged,554,./128.txt,1,554,False
extra,556,./128.txt,1,556,False
security,559,./128.txt,1,559,False
counter-terrorism,561,./128.txt,1,561,False
Business,562,./128.txt,1,562,False
groups,563,./128.txt,1,563,False
efforts,566,./128.txt,1,566,False
competitiveness,569,./128.txt,1,569,False
invest,571,./128.txt,1,571,False
skills,574,./128.txt,1,574,False
innovation,576,./128.txt,1,576,False
family-friendly,585,./128.txt,1,585,False
working,586,./128.txt,1,586,False
Simon,587,./128.txt,1,587,False
Sweetman,588,./128.txt,1,588,False
Federation,591,./128.txt,1,591,False
Small,593,./128.txt,1,593,False
Businesses,594,./128.txt,1,594,False
proposals,597,./128.txt,1,597,False
maternity,599,./128.txt,1,599,False
clearly,602,./128.txt,1,602,False
general,607,./128.txt,1,607,False
election,608,./128.txt,1,608,False
mind,610,./128.txt,1,610,False
little,613,./128.txt,1,613,False
impact,617,./128.txt,1,617,False
small,619,./128.txt,1,619,False
employers.,620,./128.txt,1,620,False
Assembly,0,./061.txt,1,0,False
ballot,1,./061.txt,1,1,False
papers,2,./061.txt,1,2,False
missing,3,./061.txt,1,3,False
Hundreds,4,./061.txt,1,4,False
ballot,6,./061.txt,1,6,False
papers,7,./061.txt,1,7,False
regional,10,./061.txt,1,10,False
assembly,11,./061.txt,1,11,False
referendum,12,./061.txt,1,12,False
North,15,./061.txt,1,15,False
East,16,./061.txt,1,16,False
disappeared,18,./061.txt,1,18,False
Royal,19,./061.txt,1,19,False
Mail,20,./061.txt,1,20,False
investigating,24,./061.txt,1,24,False
situation,26,./061.txt,1,26,False
homes,32,./061.txt,1,32,False
County,34,./061.txt,1,34,False
Durham,35,./061.txt,1,35,False
receiving,38,./061.txt,1,38,False
voting,39,./061.txt,1,39,False
Officials,41,./061.txt,1,41,False
Darlington,43,./061.txt,1,43,False
Council,44,./061.txt,1,44,False
rectify,55,./061.txt,1,55,False
situation,57,./061.txt,1,57,False
all-postal,59,./061.txt,1,59,False
votes,60,./061.txt,1,60,False
two,63,./061.txt,1,63,False
million,64,./061.txt,1,64,False
electors,65,./061.txt,1,65,False
due,67,./061.txt,1,67,False
handed,70,./061.txt,1,70,False
November,74,./061.txt,1,74,False
spokesman,76,./061.txt,1,76,False
Darlington,78,./061.txt,1,78,False
Council,79,./061.txt,1,79,False
ballot,86,./061.txt,1,86,False
papers,87,./061.txt,1,87,False
problem,89,./061.txt,1,89,False
Royal,92,./061.txt,1,92,False
Mail,93,./061.txt,1,93,False
Somewhere,94,./061.txt,1,94,False
along,95,./061.txt,1,95,False
line,97,./061.txt,1,97,False
something,98,./061.txt,1,98,False
wrong,101,./061.txt,1,101,False
ballot,104,./061.txt,1,104,False
papers,105,./061.txt,1,105,False
Royal,111,./061.txt,1,111,False
Mail,112,./061.txt,1,112,False
investigating,114,./061.txt,1,114,False
problem,124,./061.txt,1,124,False
is.,125,./061.txt,1,125,False
spokeswoman,127,./061.txt,1,127,False
Royal,129,./061.txt,1,129,False
Mail,130,./061.txt,1,130,False
investigating,134,./061.txt,1,134,False
problem,136,./061.txt,1,136,False
delivery,139,./061.txt,1,139,False
route,140,./061.txt,1,140,False
Mowden,143,./061.txt,1,143,False
area,144,./061.txt,1,144,False
Darlington,146,./061.txt,1,146,False
affecting,149,./061.txt,1,149,False
several,150,./061.txt,1,150,False
hundred,151,./061.txt,1,151,False
properties,152,./061.txt,1,152,False
failed,155,./061.txt,1,155,False
ballot,158,./061.txt,1,158,False
papers,159,./061.txt,1,159,False
working,162,./061.txt,1,162,False
closely,163,./061.txt,1,163,False
council,166,./061.txt,1,166,False
rectify,175,./061.txt,1,175,False
problem,177,./061.txt,1,177,False
No-one,178,./061.txt,1,178,False
ballot,183,./061.txt,1,183,False
paper,184,./061.txt,1,184,False
special,186,./061.txt,1,186,False
deliveries,188,./061.txt,1,188,False
necessary,193,./061.txt,1,193,False
unaware,196,./061.txt,1,196,False
problems,200,./061.txt,1,200,False
kind,203,./061.txt,1,203,False
regional,208,./061.txt,1,208,False
assembly,209,./061.txt,1,209,False
vote.,210,./061.txt,1,210,False
Darlington,212,./061.txt,1,212,False
Council,213,./061.txt,1,213,False
spokesman,214,./061.txt,1,214,False
added,215,./061.txt,1,215,False
Initially,216,./061.txt,1,216,False
complaints,219,./061.txt,1,219,False
couple,222,./061.txt,1,222,False
residents,224,./061.txt,1,224,False
Mowden,226,./061.txt,1,226,False
ballot,236,./061.txt,1,236,False
papers,237,./061.txt,1,237,False
investigations,244,./061.txt,1,244,False
bigger,252,./061.txt,1,252,False
issue.,253,./061.txt,1,253,False
spokeswoman,255,./061.txt,1,255,False
Electoral,258,./061.txt,1,258,False
Commission,259,./061.txt,1,259,False
BBC,261,./061.txt,1,261,False
News,262,./061.txt,1,262,False
Online,263,./061.txt,1,263,False
letters,265,./061.txt,1,265,False
homes,272,./061.txt,1,272,False
commission,277,./061.txt,1,277,False
satisfied,279,./061.txt,1,279,False
voters,290,./061.txt,1,290,False
ballot,292,./061.txt,1,292,False
papers,293,./061.txt,1,293,False
far,297,./061.txt,1,297,False
total,299,./061.txt,1,299,False
ballot,302,./061.txt,1,302,False
envelopes,303,./061.txt,1,303,False
bar,308,./061.txt,1,308,False
code,309,./061.txt,1,309,False
counting,311,./061.txt,1,311,False
offices,312,./061.txt,1,312,False
across,313,./061.txt,1,313,False
North,315,./061.txt,1,315,False
East,316,./061.txt,1,316,False
Minimum,0,./103.txt,1,0,False
foster,3,./103.txt,1,3,False
parents,4,./103.txt,1,4,False
Foster,5,./103.txt,1,5,False
carers,6,./103.txt,1,6,False
minimum,12,./103.txt,1,12,False
allowance,13,./103.txt,1,13,False
government,20,./103.txt,1,20,False
Payment,23,./103.txt,1,23,False
levels,24,./103.txt,1,24,False
area,27,./103.txt,1,27,False
area,29,./103.txt,1,29,False
carers,32,./103.txt,1,32,False
getting,33,./103.txt,1,33,False
week,37,./103.txt,1,37,False
clothes,39,./103.txt,1,39,False
food,40,./103.txt,1,40,False
Minister,44,./103.txt,1,44,False
Children,46,./103.txt,1,46,False
Young,47,./103.txt,1,47,False
People,48,./103.txt,1,48,False
Families,50,./103.txt,1,50,False
Margaret,51,./103.txt,1,51,False
Hodge,52,./103.txt,1,52,False
new,54,./103.txt,1,54,False
fosterers,58,./103.txt,1,58,False
allowances,59,./103.txt,1,59,False
fair,63,./103.txt,1,63,False
possible,65,./103.txt,1,65,False
However,66,./103.txt,1,66,False
local,67,./103.txt,1,67,False
authorities,68,./103.txt,1,68,False
allowances,74,./103.txt,1,74,False
concerned,76,./103.txt,1,76,False
extra,80,./103.txt,1,80,False
cash,81,./103.txt,1,81,False
children,87,./103.txt,1,87,False
foster,90,./103.txt,1,90,False
families,91,./103.txt,1,91,False
carers,96,./103.txt,1,96,False
money,102,./103.txt,1,102,False
Hodge,108,./103.txt,1,108,False
Foster,110,./103.txt,1,110,False
carers,111,./103.txt,1,111,False
pocket,117,./103.txt,1,117,False
meeting,119,./103.txt,1,119,False
caring,123,./103.txt,1,123,False
child,128,./103.txt,1,128,False
crucial,131,./103.txt,1,131,False
role,132,./103.txt,1,132,False
society,134,./103.txt,1,134,False
sure,139,./103.txt,1,139,False
arrangements,141,./103.txt,1,141,False
paying,143,./103.txt,1,143,False
foster,144,./103.txt,1,144,False
carers,145,./103.txt,1,145,False
fair,148,./103.txt,1,148,False
transparent,150,./103.txt,1,150,False
possible,152,./103.txt,1,152,False
proposal,154,./103.txt,1,154,False
national,157,./103.txt,1,157,False
minimum,158,./103.txt,1,158,False
serious,163,./103.txt,1,163,False
creating,165,./103.txt,1,165,False
better,167,./103.txt,1,167,False
foster,170,./103.txt,1,170,False
carers,171,./103.txt,1,171,False
encouraging,174,./103.txt,1,174,False
people,176,./103.txt,1,176,False
forward,179,./103.txt,1,179,False
fostering,182,./103.txt,1,182,False
worthwhile,185,./103.txt,1,185,False
rewarding,187,./103.txt,1,187,False
opportunity.,188,./103.txt,1,188,False
government,190,./103.txt,1,190,False
seeking,192,./103.txt,1,192,False
amend,194,./103.txt,1,194,False
Children,196,./103.txt,1,196,False
Bill,197,./103.txt,1,197,False
Commons,202,./103.txt,1,202,False
next,203,./103.txt,1,203,False
week,204,./103.txt,1,204,False
national,208,./103.txt,1,208,False
minimum,209,./103.txt,1,209,False
payment,210,./103.txt,1,210,False
Fostering,211,./103.txt,1,211,False
Network,212,./103.txt,1,212,False
executive,213,./103.txt,1,213,False
director,214,./103.txt,1,214,False
Robert,215,./103.txt,1,215,False
Tapsfield,216,./103.txt,1,216,False
criticised,217,./103.txt,1,217,False
existing,219,./103.txt,1,219,False
system,220,./103.txt,1,220,False
logic,225,./103.txt,1,225,False
system,228,./103.txt,1,228,False
values,230,./103.txt,1,230,False
children,231,./103.txt,1,231,False
differently,232,./103.txt,1,232,False
depending,233,./103.txt,1,233,False
shortage,241,./103.txt,1,241,False
foster,245,./103.txt,1,245,False
carers,246,./103.txt,1,246,False
England,248,./103.txt,1,248,False
sustainable,252,./103.txt,1,252,False
situation,253,./103.txt,1,253,False
carers,256,./103.txt,1,256,False
fund,258,./103.txt,1,258,False
foster,259,./103.txt,1,259,False
pockets.,264,./103.txt,1,264,False
charity,266,./103.txt,1,266,False
weekly,269,./103.txt,1,269,False
payment,270,./103.txt,1,270,False
looking,274,./103.txt,1,274,False
baby,277,./103.txt,1,277,False
survey,280,./103.txt,1,280,False
rates,284,./103.txt,1,284,False
neighbouring,287,./103.txt,1,287,False
authorities,288,./103.txt,1,288,False
much,293,./103.txt,1,293,False
per,296,./103.txt,1,296,False
week,297,./103.txt,1,297,False
Association,299,./103.txt,1,299,False
Directors,301,./103.txt,1,301,False
Social,303,./103.txt,1,303,False
Services,304,./103.txt,1,304,False
principle,310,./103.txt,1,310,False
governments,313,./103.txt,1,313,False
Tony,315,./103.txt,1,315,False
Hunter,316,./103.txt,1,316,False
organisations,318,./103.txt,1,318,False
president,319,./103.txt,1,319,False
many,323,./103.txt,1,323,False
devils,324,./103.txt,1,324,False
lots,326,./103.txt,1,326,False
details,328,./103.txt,1,328,False
within,330,./103.txt,1,330,False
Governments,332,./103.txt,1,332,False
proposals,333,./103.txt,1,333,False
ADSS,335,./103.txt,1,335,False
fully,336,./103.txt,1,336,False
supports,337,./103.txt,1,337,False
proper,338,./103.txt,1,338,False
remuneration,339,./103.txt,1,339,False
valued,341,./103.txt,1,341,False
foster,342,./103.txt,1,342,False
carers,343,./103.txt,1,343,False
forward,346,./103.txt,1,346,False
working,348,./103.txt,1,348,False
ministers,350,./103.txt,1,350,False
local,351,./103.txt,1,351,False
government,352,./103.txt,1,352,False
fostering,355,./103.txt,1,355,False
organisations,356,./103.txt,1,356,False
sure,362,./103.txt,1,362,False
sensible,364,./103.txt,1,364,False
practicable,366,./103.txt,1,366,False
policy,367,./103.txt,1,367,False
emerges.,368,./103.txt,1,368,False
Boothroyd,0,./117.txt,1,0,False
Lords,3,./117.txt,1,3,False
speaker,4,./117.txt,1,4,False
Betty,5,./117.txt,1,5,False
Boothroyd,6,./117.txt,1,6,False
House,10,./117.txt,1,10,False
Lords,12,./117.txt,1,12,False
Speaker,16,./117.txt,1,16,False
peers,19,./117.txt,1,19,False
way,23,./117.txt,1,23,False
reforming,25,./117.txt,1,25,False
upper,27,./117.txt,1,27,False
chamber,28,./117.txt,1,28,False
Baroness,29,./117.txt,1,29,False
Boothroyd,30,./117.txt,1,30,False
first,34,./117.txt,1,34,False
woman,35,./117.txt,1,35,False
Commons,38,./117.txt,1,38,False
Speaker,39,./117.txt,1,39,False
Tony,43,./117.txt,1,43,False
Blair,44,./117.txt,1,44,False
reforms,46,./117.txt,1,46,False
without,47,./117.txt,1,47,False
outcome,50,./117.txt,1,50,False
mind,52,./117.txt,1,52,False
best,65,./117.txt,1,65,False
BBCs,71,./117.txt,1,71,False
Breakfast,72,./117.txt,1,72,False
Frost,74,./117.txt,1,74,False
Labour,77,./117.txt,1,77,False
Lords,84,./117.txt,1,84,False
hereditary,86,./117.txt,1,86,False
peers,87,./117.txt,1,87,False
billed,90,./117.txt,1,90,False
first,93,./117.txt,1,93,False
stage,94,./117.txt,1,94,False
reform,96,./117.txt,1,96,False
institution,99,./117.txt,1,99,False
lord,101,./117.txt,1,101,False
chancellor,102,./117.txt,1,102,False
hinted,103,./117.txt,1,103,False
reforms,105,./117.txt,1,105,False
unveiled,108,./117.txt,1,108,False
next,111,./117.txt,1,111,False
Labour,112,./117.txt,1,112,False
manifesto,113,./117.txt,1,113,False
carefully,121,./117.txt,1,121,False
relationship,124,./117.txt,1,124,False
Lords,127,./117.txt,1,127,False
Lord,131,./117.txt,1,131,False
Falconer,132,./117.txt,1,132,False
Breakfast,135,./117.txt,1,135,False
Frost,137,./117.txt,1,137,False
interacts,140,./117.txt,1,140,False
Commons,143,./117.txt,1,143,False
important,148,./117.txt,1,148,False
issue,149,./117.txt,1,149,False
issue,155,./117.txt,1,155,False
manifesto,158,./117.txt,1,158,False
manifesto,168,./117.txt,1,168,False
comes.,169,./117.txt,1,169,False
lord,171,./117.txt,1,171,False
chancellor,172,./117.txt,1,172,False
currently,173,./117.txt,1,173,False
role,176,./117.txt,1,176,False
House,178,./117.txt,1,178,False
Lords,180,./117.txt,1,180,False
speaker,181,./117.txt,1,181,False
also,184,./117.txt,1,184,False
judiciary,188,./117.txt,1,188,False
member,191,./117.txt,1,191,False
Cabinet,194,./117.txt,1,194,False
constitutional,196,./117.txt,1,196,False
affairs,197,./117.txt,1,197,False
secretary,198,./117.txt,1,198,False
Lady,199,./117.txt,1,199,False
Boothroyd,200,./117.txt,1,200,False
unacceptable,206,./117.txt,1,206,False
lord,209,./117.txt,1,209,False
chancellor,210,./117.txt,1,210,False
role,214,./117.txt,1,214,False
Speaker,216,./117.txt,1,216,False
really,219,./117.txt,1,219,False
Speaker,224,./117.txt,1,224,False
House,227,./117.txt,1,227,False
dont,233,./117.txt,1,233,False
idea,237,./117.txt,1,237,False
somebody,239,./117.txt,1,239,False
lord,242,./117.txt,1,242,False
chancellor,243,./117.txt,1,243,False
judiciary,250,./117.txt,1,250,False
senior,252,./117.txt,1,252,False
Cabinet,253,./117.txt,1,253,False
minister,254,./117.txt,1,254,False
Speaker,256,./117.txt,1,256,False
Lords,259,./117.txt,1,259,False
somebody,262,./117.txt,1,262,False
going,266,./117.txt,1,266,False
House,271,./117.txt,1,271,False
job,275,./117.txt,1,275,False
Blunkett,0,./102.txt,1,0,True
row,1,./102.txt,1,1,False
Blair,5,./102.txt,1,5,True
Prime,6,./102.txt,1,6,False
Minister,7,./102.txt,1,7,False
Tony,8,./102.txt,1,8,False
Blair,9,./102.txt,1,9,False
line,17,./102.txt,1,17,False
controversy,20,./102.txt,1,20,False
surrounding,21,./102.txt,1,21,False
David,22,./102.txt,1,22,False
Blunkett,23,./102.txt,1,23,False
Tories,25,./102.txt,1,25,True
Lib,28,./102.txt,1,28,False
Dems,29,./102.txt,1,29,False
second,34,./102.txt,1,34,False
inquiry,35,./102.txt,1,35,False
fast-tracking,38,./102.txt,1,38,False
visa,41,./102.txt,1,41,False
application,42,./102.txt,1,42,False
Blunketts,45,./102.txt,1,45,False
ex-lovers,46,./102.txt,1,46,False
nanny,47,./102.txt,1,47,False
Sir,48,./102.txt,1,48,False
Alan,49,./102.txt,1,49,False
Budd,50,./102.txt,1,50,False
chain,53,./102.txt,1,53,False
events,55,./102.txt,1,55,False
Blunkett,58,./102.txt,1,58,False
Leoncia,60,./102.txt,1,60,False
Casalmes,61,./102.txt,1,61,False
indefinite,62,./102.txt,1,62,False
application,66,./102.txt,1,66,False
Middle,72,./102.txt,1,72,False
East,73,./102.txt,1,73,False
Blair,76,./102.txt,1,76,False
still,79,./102.txt,1,79,False
Blunkett,82,./102.txt,1,82,False
integrity,86,./102.txt,1,86,False
intact,88,./102.txt,1,88,False
Tuesday,90,./102.txt,1,90,False
Sir,91,./102.txt,1,91,False
Alan,92,./102.txt,1,92,False
application,95,./102.txt,1,95,False
Kimberly,105,./102.txt,1,105,False
Quinns,106,./102.txt,1,106,False
nanny,107,./102.txt,1,107,False
processed,109,./102.txt,1,109,False
days,112,./102.txt,1,112,False
days,114,./102.txt,1,114,False
faster,115,./102.txt,1,115,False
average,118,./102.txt,1,118,False
evidence,124,./102.txt,1,124,False
whether,127,./102.txt,1,127,False
Blunketts,129,./102.txt,1,129,False
intervention,130,./102.txt,1,130,False
intended,132,./102.txt,1,132,False
special,135,./102.txt,1,135,False
lovers,140,./102.txt,1,140,False
nanny,141,./102.txt,1,141,False
raising,147,./102.txt,1,147,False
case,149,./102.txt,1,149,False
example,152,./102.txt,1,152,False
poor,154,./102.txt,1,154,False
departmental,155,./102.txt,1,155,False
performance,156,./102.txt,1,156,False
first,159,./102.txt,1,159,False
comments,160,./102.txt,1,160,False
since,161,./102.txt,1,161,False
Sir,162,./102.txt,1,162,False
Alans,163,./102.txt,1,163,False
announcement,164,./102.txt,1,164,False
Blair,166,./102.txt,1,166,False
BBC,168,./102.txt,1,168,False
News,169,./102.txt,1,169,False
yet,173,./102.txt,1,173,False
BBC,181,./102.txt,1,181,False
News,182,./102.txt,1,182,False
far,184,./102.txt,1,184,False
concerned,187,./102.txt,1,187,False
line,192,./102.txt,1,192,False
that.,194,./102.txt,1,194,False
Asked,195,./102.txt,1,195,False
Blunkett,198,./102.txt,1,198,False
frontline,202,./102.txt,1,202,False
politics,203,./102.txt,1,203,False
replied,208,./102.txt,1,208,False
admiration,213,./102.txt,1,213,False
David,215,./102.txt,1,215,True
remains,220,./102.txt,1,220,False
Hes,221,./102.txt,1,221,False
tremendous,224,./102.txt,1,224,False
colleague,225,./102.txt,1,225,False
hes,226,./102.txt,1,226,False
great,229,./102.txt,1,229,False
job,230,./102.txt,1,230,False
first,233,./102.txt,1,233,False
home,235,./102.txt,1,235,False
secretary,236,./102.txt,1,236,False
education,239,./102.txt,1,239,False
secretary,240,./102.txt,1,240,False
future,242,./102.txt,1,242,False
something,244,./102.txt,1,244,False
approach,249,./102.txt,1,249,False
future.,252,./102.txt,1,252,False
prime,254,./102.txt,1,254,False
minister,255,./102.txt,1,255,False
shrugged,256,./102.txt,1,256,False
claims,258,./102.txt,1,258,False
Conservative,260,./102.txt,1,260,False
leader,261,./102.txt,1,261,False
Michael,262,./102.txt,1,262,False
Howard,263,./102.txt,1,263,False
grubby,268,./102.txt,1,268,False
government,269,./102.txt,1,269,False
Blunketts,273,./102.txt,1,273,False
integrity,274,./102.txt,1,274,False
remained,275,./102.txt,1,275,False
intact,276,./102.txt,1,276,False
person,280,./102.txt,1,280,False
first,281,./102.txt,1,281,False
inquiry,288,./102.txt,1,288,False
originally,298,./102.txt,1,298,False
Sir,310,./102.txt,1,310,False
Alan,311,./102.txt,1,311,False
Budd,312,./102.txt,1,312,False
also,313,./102.txt,1,313,False
wasnt,316,./102.txt,1,316,False
conspiracy,318,./102.txt,1,318,False
cover-up,320,./102.txt,1,320,False
line,326,./102.txt,1,326,False
on.,336,./102.txt,1,336,False
Earlier,337,./102.txt,1,337,False
Howard,339,./102.txt,1,339,False
another,346,./102.txt,1,346,False
inquiry,347,./102.txt,1,347,False
judge-led,349,./102.txt,1,349,False
inquiry,350,./102.txt,1,350,False
many,354,./102.txt,1,354,False
questions,355,./102.txt,1,355,False
werent,357,./102.txt,1,357,False
answered.,358,./102.txt,1,358,False
deceit,361,./102.txt,1,361,False
heart,364,./102.txt,1,364,False
government,366,./102.txt,1,366,False
limited,370,./102.txt,1,370,False
visa,373,./102.txt,1,373,False
affair,374,./102.txt,1,374,False
Lib,377,./102.txt,1,377,False
Dem,378,./102.txt,1,378,False
home,379,./102.txt,1,379,False
affairs,380,./102.txt,1,380,False
spokesman,381,./102.txt,1,381,False
Mark,382,./102.txt,1,382,False
Oaten,383,./102.txt,1,383,False
